left-id,left-name,right-id,right-name,sequence
DB09068,Vortioxetine,DBMET01389,Vortioxetine Metabolite 1,1
DB09068,Vortioxetine,DBMET01388,M8,1
DB09068,Vortioxetine,DBMET01391,Vortioxetine Metabolite 2,1
DBMET01389,Vortioxetine Metabolite 1,DBMET01390,M0,2
DB09072,Sodium oxybate,DBMET01476,Succinic Semialdehyde,1
DBMET01476,Succinic Semialdehyde,DBMET01477,Succinic Acid,2
DB09079,Nintedanib,DBMET01384,BIBF 1202,1
DBMET01384,BIBF 1202,DBMET01385,BIBF 1202 glucuronide,2
DB09080,Olodaterol,DBMET01386,O-demethylated olodaterol,1
DB09081,Idebenone,DBMET01521,QS10,1
DBMET01521,QS10,DBMET01522,QS8,2
DBMET01522,QS8,DBMET01523,QS6,3
DBMET01523,QS6,DBMET01524,QS4,4
DB09082,Vilanterol,DBMET01394,M29 (GW630200),1
DB09082,Vilanterol,DBMET01395,M33 (GSK932009),1
DB09084,Benzydamine,DBMET02061,Benzydamine N-oxide,1
DB09084,Benzydamine,DBMET02062,Norbenzydamine,1
DB09085,Tetracaine,DBMET01429,para-aminobenzoic acid,1
DB09085,Tetracaine,DBMET01430,diethylaminoethanol,1
DB09089,Trimebutine,DBMET01503,Nortrimebutine,1
DB09089,Trimebutine,DBMET01505,2-dimethylamino-2-phenylbutan-1-ol,1
DBMET01503,Nortrimebutine,DBMET01504,N-didesmethyltrimebutine,2
DBMET01505,2-dimethylamino-2-phenylbutan-1-ol,DBMET01506,2-methylamino-2-phenylbutan-1-ol ,2
DBMET01506,2-methylamino-2-phenylbutan-1-ol ,DBMET01507,2-amino-2-phenylbutan-1-ol,3
DB09096,Benzoyl peroxide,DBMET01436,Benzoyloxyl radical,1
DBMET01436,Benzoyloxyl radical,DBMET01437,Benzoic acid,2
DB09110,Coenzyme M,DBMET01434,dimesna,1
DB09112,Nitrous acid,DBMET01480,Nitric Oxide,1
DB09112,Nitrous acid,DBMET01481,Nitrate,1
DBMET01480,Nitric Oxide,DBMET01482,Ammonia,2
DB09116,Calcium carbimide,DBMET01896,N-hydroxycynamide,1
DBMET01896,N-hydroxycynamide,DBMET01897,cyanide,2
DBMET01896,N-hydroxycynamide,DBMET01898,nitroxyl,2
DB09117,Paraldehyde,DBMET00328,acetaldehyde,1
DBMET00328,acetaldehyde,DBMET01513,Acetate,2
DBMET01513,Acetate,DBMET00137,Carbon dioxide,3
DBMET01513,Acetate,DBMET01514,Water,3
DB09119,Eslicarbazepine acetate,DBMET01408,Eslicarbazepine [(S)-licarbazepine],1
DBMET01408,Eslicarbazepine [(S)-licarbazepine],DBMET01409,Oxcarbazepine,2
DBMET01408,Eslicarbazepine [(S)-licarbazepine],DBMET01413,Eslicarbazepine-O-glucuronide,2
DBMET01409,Oxcarbazepine,DBMET01410,R-licarbazepine,3
DBMET01409,Oxcarbazepine,DBMET01411,10-hydroxycarbazepine sulfate,3
DBMET01409,Oxcarbazepine,DBMET01412,10-hydroxycarbazepine glucuronide,3
DB09128,Brexpiprazole,DBMET01397,DM-3411,1
DB09144,Uridine triacetate,DBMET01435,Uridine,1
DB09149,Florbetapir (18F),DBMET01426,[18F]AV-160 (desmethyl-[18F]AV-45),1
DB09149,Florbetapir (18F),DBMET01427,[18F]AV-267 (N-acetyl–[18F]AV-160),1
DB09149,Florbetapir (18F),DBMET01428,[18F]-Polar species,1
DB09166,Etizolam,DBMET01525,alpha-hydroxyetizolam,1
DB09167,Dosulepin,DBMET01516,Northiaden,1
DB09167,Dosulepin,DBMET01519,Dosulepin S-oxide,1
DBMET01516,Northiaden,DBMET01520,Northiaden S-oxide,2
DB09194,Etoperidone,DBMET01876,"2-[3-[4-(3-chlorophenyl)-1-piperazinyl]propyl]-4-ethyl-2,4-dihydro-5- (1-hydroxyethyl)-3H-1,2,4-triazole-3-one",1
DB09194,Etoperidone,DBMET01877,N-oxide etoperidone,1
DB09194,Etoperidone,DBMET01878,1-(3-chlorophenyl) piperazine,1
DB09194,Etoperidone,DBMET01879,triazole propionic acid,1
DB09198,Lobeglitazone,DBMET01517,M1,1
DB09198,Lobeglitazone,DBMET01518,M2,1
DB09205,Moxisylyte,DBMET01914,Deacetyl-thymoxamine,1
DBMET01914,Deacetyl-thymoxamine,DBMET01915,deacetyl-demethyl-thymoxamine,2
DBMET01914,Deacetyl-thymoxamine,DBMET01916,glucuronide of deacetyl-thymoxamine,2
DBMET01914,Deacetyl-thymoxamine,DBMET01918,sulfate of deacetyl-thymoxamine,2
DBMET01915,deacetyl-demethyl-thymoxamine,DBMET01917,glucuronide of deacetyl-demethyl-thymoxamine,3
DBMET01915,deacetyl-demethyl-thymoxamine,DBMET01919,sulfate of deacetyl-demethyl-thymoxamine,3
DB09209,Pholcodine,DBMET01920,desmorpholino-hydroxy-pholcodine,1
DB09209,Pholcodine,DBMET01921,hydroxypholcodine,1
DB09209,Pholcodine,DBMET01922,oxopholcodine,1
DB09209,Pholcodine,DB00295,Morphine,1
DB09213,Dexibuprofen,DBMET00154,2-Hydroxyibuprofen,1
DB09213,Dexibuprofen,DBMET00155,3-Hydroxyibuprofen,1
DB09215,Droxicam,DB00554,Piroxicam,1
DB09216,Tolfenamic Acid,DBMET01926,Glucuronide form of tolfenamic acid,1
DB09216,Tolfenamic Acid,DBMET01927,N-(2-methyl-3-chlorophenyl)-5-hydroxy-anthranilic acid,1
DB09216,Tolfenamic Acid,DBMET01928,ether glucuronide ofN-(2-methyl-3-chloro-4-hydroxyphenyl)-anthranilic acid,1
DB09216,Tolfenamic Acid,DBMET01929,N-(2-methyl-3-chloro-4-hydroxyphenyl)-anthranilic acid,1
DB09216,Tolfenamic Acid,DBMET01934,N-(2-methyl-3-chloro-5-hydroxyphenyl)-anthranilic acid,1
DB09216,Tolfenamic Acid,DBMET01935,N-(2-methyl-3-chloro-5-hydroxyphenyl)-anthranilic acid form 2,1
DB09216,Tolfenamic Acid,DBMET01937,N-(2-hydroxymethyl-3-chlorophenyl)-anthranilic acid,1
DB09216,Tolfenamic Acid,DBMET01942,N-(2-methyl-3-chlorophenyl)-4-hydroxy-anthranilic acid,1
DBMET01929,N-(2-methyl-3-chloro-4-hydroxyphenyl)-anthranilic acid,DBMET01932,N-(2-methyl-3-chloro-4-metoxyphenyl)-anthranilic acid,2
DBMET01929,N-(2-methyl-3-chloro-4-hydroxyphenyl)-anthranilic acid,DBMET01933,N-(2-methyl-4-hydroxyphenyl)-anthranilic acid,2
DBMET01935,N-(2-methyl-3-chloro-5-hydroxyphenyl)-anthranilic acid form 2,DBMET01936,N-(2-methyl-3-chloro-5-hydroxyphenyl)-anthranilic acid form 3,2
DBMET01937,N-(2-hydroxymethyl-3-chlorophenyl)-anthranilic acid,DBMET01938,N-(2-formyl-3-chlorophenyl) anthranilic acid,2
DBMET01937,N-(2-hydroxymethyl-3-chlorophenyl)-anthranilic acid,DBMET01939,N-(2-hydroxymethyl-3-chloro-4-hydroxyphenyl)-anthranilic acid,2
DBMET01937,N-(2-hydroxymethyl-3-chlorophenyl)-anthranilic acid,DBMET01940,N-(2-hydroxymethyl-3-chlorophenyl)-4-hydroxy-anthranilic acid,2
DBMET01938,N-(2-formyl-3-chlorophenyl) anthranilic acid,DBMET01941,N-(2-carboxy-3-chlorophenyl)-anthranilic acid,3
DB09223,Blonanserin,DBMET01888,M1 (Blonanserin),1
DB09223,Blonanserin,DBMET01890,M3 (Blonanserin),1
DB09223,Blonanserin,DBMET01892,M5 (Blonanserin),1
DB09223,Blonanserin,DBMET01893,M6 (Blonanserin),1
DBMET01888,M1 (Blonanserin),DBMET01889,M2 (Blonanserin),2
DBMET01890,M3 (Blonanserin),DBMET01891,M4 (Blonanserin),2
DBMET01892,M5 (Blonanserin),DBMET01894,M7 (Blonanserin),2
DBMET01894,M7 (Blonanserin),DBMET01895,M8 (Blonanserin),3
DB09225,Zotepine,DBMET01795,Norzotepine,1
DB09225,Zotepine,DBMET01796,Zotepine N-oxide,1
DB09225,Zotepine,DBMET01797,2-OH-zotepine,1
DB09225,Zotepine,DBMET01798,3-OH-zotepine,1
DB09225,Zotepine,DBMET01799,Zotepine -oxide,1
DB09227,Barnidipine,DBMET01899,M-8,1
DB09227,Barnidipine,DBMET01901,M-1,1
DBMET01899,M-8,DBMET01900,M-2,2
DBMET01901,M-1,DBMET01902,M-3,2
DBMET01902,M-3,DBMET01903,M-4,3
DB09229,Aranidipine,DBMET01949,Aranidipine M-1,1
DB09229,Aranidipine,DBMET01952,Aranidipine M-3,1
DBMET01949,Aranidipine M-1,DBMET01950,Aranidipine M-2,2
DBMET01949,Aranidipine M-1,DBMET01951,Aranidipine M-4,2
DBMET01952,Aranidipine M-3,DBMET01951,Aranidipine M-4,2
DBMET01951,Aranidipine M-4,DBMET01953,Aranidipine M-5,3
DBMET01950,Aranidipine M-2,DBMET01953,Aranidipine M-5,3
DB09231,Benidipine,DBMET01963,N-desbenzylbenidipine,1
DB09231,Benidipine,DBMET01964,Dehydrobenidipine,1
DB09256,Tegafur,DBMET02058,5'-hydroxytegafur,1
DBMET02058,5'-hydroxytegafur,DB00544,Fluorouracil,2
DB09277,Choline C 11,DBMET01973,betaine,1
DB09288,Propacetamol,DBMET01974,"N, N-diethylglycine",1
DB09288,Propacetamol,DB00316,Acetaminophen,1
DB09291,Rolapitant,DBMET01398,M19 (C4-pyrrolidine-hydroxylated rolapitant),1
DB09292,Sacubitril,DBMET01401,Sacubitrilat (LBQ657),1
DB09298,Silibinin A,DBMET01841,O-demethylated-silybin,1
DB09299,Tenofovir alafenamide,DBMET01425,Tenofovir,1
DBMET01425,Tenofovir,DBMET01176,Tenofovir Monophosphate,2
DBMET01176,Tenofovir Monophosphate,DBMET01177,Tenofovir Diphosphate,3
DB09300,Butylscopolamine,DBMET01508,BA 345 Br (Scopolamine Butylbromide),1
DB09300,Butylscopolamine,DBMET01509,BA 790 Br (Scopolamine Butylbromide),1
DBMET01508,BA 345 Br (Scopolamine Butylbromide),DBMET01510,AD12 (Scopolamine Butylbromide),2
DB09301,Chondroitin sulfate,DBMET01975,cs_a_deg4,1
DB09301,Chondroitin sulfate,DBMET01976,cs_e_deg1,1
DB09301,Chondroitin sulfate,DBMET01977,cs_e_deg5,1
DB09301,Chondroitin sulfate,DBMET01978,sulfate,1
DB09301,Chondroitin sulfate,DBMET01986,cs_a_deg1,1
DB09301,Chondroitin sulfate,DB09419,Xylose,1
DB09301,Chondroitin sulfate,DB11735,Galactose,1
DB09301,Chondroitin sulfate,DBMET01994,D-glucuronate,1
DBMET01975,cs_a_deg4,DBMET01980,cs_e_deg7,2
DBMET01975,cs_a_deg4,DBMET01979,cs_a_deg5,2
DBMET01975,cs_a_deg4,DBMET01982,cs_d_deg2,2
DBMET01975,cs_a_deg4,DBMET01983,cs_d_deg6,2
DBMET01975,cs_a_deg4,DBMET01984,cs_b_deg2,2
DBMET01975,cs_a_deg4,DBMET01985,N-acetyl-D-galactosamine,2
DBMET01975,cs_a_deg4,DBMET01988,cs_c_deg2,2
DBMET01975,cs_a_deg4,DBMET01987,cs_a_deg2,2
DBMET01975,cs_a_deg4,DBMET01989,cs_e_deg3,2
DBMET01975,cs_a_deg4,DBMET01990,cs_c_deg5,2
DBMET01982,cs_d_deg2,DBMET01991,cs_c_deg3,3
DBMET01982,cs_d_deg2,DBMET01992,cs_e_deg4,3
DBMET01982,cs_d_deg2,DBMET01993,cs_a_deg3,3
DBMET01982,cs_d_deg2,DBMET01994,D-glucuronate,3
DBMET01982,cs_d_deg2,DBMET01995,cs_d_deg3,3
DBMET01982,cs_d_deg2,DBMET01990,cs_c_deg5,3
DBMET01982,cs_d_deg2,DBMET01978,sulfate,3
DBMET01983,cs_d_deg6,DBMET01990,cs_c_deg5,3
DBMET01983,cs_d_deg6,DBMET01995,cs_d_deg3,3
DBMET01983,cs_d_deg6,DBMET01978,sulfate,3
DBMET01983,cs_d_deg6,DBMET01993,cs_a_deg3,3
DBMET01983,cs_d_deg6,DBMET01997,L-iduronic acid,3
DBMET01984,cs_b_deg2,DBMET01998,cs_b_deg3,3
DBMET01984,cs_b_deg2,DBMET01978,sulfate,3
DBMET01995,cs_d_deg3,DBMET01991,cs_c_deg3,4
DBMET01995,cs_d_deg3,DBMET01996,cs_d_deg4,4
DBMET01995,cs_d_deg3,DBMET01992,cs_e_deg4,4
DBMET01995,cs_d_deg3,DBMET01993,cs_a_deg3,4
DBMET01995,cs_d_deg3,DBMET01994,D-glucuronate,4
DB09327,Tegafur-uracil,DBMET00753,5-hydroxytegafur,1
DB09327,Tegafur-uracil,DBMET02001,3-hydroxytegafur,1
DB09327,Tegafur-uracil,DBMET02002,4-hydroxytegafur,1
DB09327,Tegafur-uracil,DBMET02003,dihydrotegafur,1
DBMET00753,5-hydroxytegafur,DBMET00449,5-fluorouracil,2
DBMET00449,5-fluorouracil,DBMET02004,5-FUH2,3
DBMET00449,5-fluorouracil,DBMET01999,5-fluorodeoxyuridine-monophosphate,3
DBMET00449,5-fluorouracil,DBMET02000,5-fluorouridine-triphosphate,3
DBMET02004,5-FUH2,DBMET02005,FUPA,4
DBMET02005,FUPA,DBMET02006,FBAL,5
DBMET02005,FUPA,DB03904,Urea,5
DB09343,Tipiracil,DBMET01853,6-(hydroxymethyl)uracil,1
DB09344,Invert sugar,DBMET01478,Glucose-6-phosphate,1
DB09344,Invert sugar,DB04277,Fructose -6-Phosphate,1
DB09348,beta-Propiolactone,DBMET02012,beta-propionic acid derivative,1
DB09348,beta-Propiolactone,DBMET02013,hydracrylic acid derivatives,1
DB09357,Dexpanthenol,DB01783,Pantothenic acid,1
DB09419,Xylose,DB11195,Xylitol,1
DB11195,Xylitol,DB03947,D-Xylulose,2
DB03947,D-Xylulose,DBMET02033,D-Xylulose-5-phosphate,3
DB09494,Cetyl alcohol,DB03796,Palmitic Acid,1
DB09516,Mequinol,DBMET02068,"3,4-dihydroxyanisole",1
DB09516,Mequinol,DBMET02069,3-hydroxy-4-methoxyanisole,1
DB09516,Mequinol,DBMET02070,4-hydroxy-3-methoxyanisole,1
DB09543,Methyl salicylate,DBMET01455,Salicylic acid,1
DB09546,Iobenguane sulfate I-123,DBMET01492,m-Iodohippuric acid,1
DBMET01492,m-Iodohippuric acid,DBMET01493,Radioiodide 123,2
DB11090,Potassium nitrate,DBMET01480,Nitric Oxide,1
DB11090,Potassium nitrate,DBMET00818,cyanmethemoglobin,1
DB11091,Hydrogen peroxide,DB09140,Oxygen,1
DB11091,Hydrogen peroxide,DB09145,Water,1
DB11094,Vitamin D,DB00146,Calcidiol,1
DB11094,Vitamin D,DBMET00596,25-Hydroxyvitamin D2-25-glucuronide,1
DB00146,Calcidiol,DB00136,Calcitriol,2
DBMET00596,25-Hydroxyvitamin D2-25-glucuronide,DBMET00608,25-Hydroxyvitamin D2 25-(beta-glucuronide),2
DB11113,Castor oil,DB02955,Ricinoleic Acid,1
DB11113,Castor oil,DBMET02109,Glycerol,1
DB11118,Ammonia,DB03904,Urea,1
DB11121,Chloroxylenol,DBMET00488,Glucuronic acid,1
DB11121,Chloroxylenol,DB11309,Sulfuric acid,1
DB11127,Selenious acid,DBMET01468,Selenodiglutathione,1
DB11127,Selenious acid,DBMET01458,Hydrogen Selenide,1
DBMET01468,Selenodiglutathione,DBMET01458,Hydrogen Selenide,2
DBMET01458,Hydrogen Selenide,DBMET01461,Methyl-selenol,2
DBMET01458,Hydrogen Selenide,DBMET01459,Selenocysteine,2
DBMET01458,Hydrogen Selenide,DBMET01460,Selenophosphate,2
DBMET01461,Methyl-selenol,DBMET01462,Dimethyl selenide,3
DBMET01459,Selenocysteine,DBMET01461,Methyl-selenol,3
DBMET01459,Selenocysteine,DBMET01466,Se-methylselenocysteine selenoxide,3
DBMET01462,Dimethyl selenide,DBMET01463,Trimethylselenonium,4
DBMET01466,Se-methylselenocysteine selenoxide,DBMET01467,Methyl selenic acid,4
DB11130,Opium,DBMET01172,6-Monoacetylmorphine,1
DBMET01172,6-Monoacetylmorphine,DBMET00313,morphine,2
DBMET00313,morphine,DBMET00461,morphine-6-glucuronide,3
DBMET00313,morphine,DBMET00462,morphine-3-glucuronide,3
DBMET00461,morphine-6-glucuronide,DBMET02018,"morphine-3,6-diglucuronide",4
DBMET00462,morphine-3-glucuronide,DBMET02018,"morphine-3,6-diglucuronide",4
DB11143,Cresol,DBMET02031,p-cresol sulfate,1
DB11143,Cresol,DBMET02032,p-cresol glucuronide,1
DB11145,Oxyquinoline,DBMET02059,Glucuronide Conjugate (Oxyquinoline),1
DB11145,Oxyquinoline,DBMET02060,Sulfate Conjugate (Oxyquinoline),1
DB11195,Xylitol,DB03947,D-Xylulose,1
DB03947,D-Xylulose,DBMET02033,D-Xylulose-5-phosphate,2
DB11204,Panthenol,DB01783,Pantothenic acid,1
DB11217,Arbutin,DB09526,Hydroquinone,1
DB11217,Arbutin,DB01914,D-glucose,1
DB09526,Hydroquinone,DBMET02100,hydroquinone glucuronide,2
DB09526,Hydroquinone,DBMET02101,hydroquinone sulfate,2
DB11219,Enzacamene,DBMET02091,3-(4-hydroxymethylbenzylidene)camphor,1
DBMET02091,3-(4-hydroxymethylbenzylidene)camphor,DBMET02092,3-(4-carboxybenzylidene)camphor,2
DBMET02092,3-(4-carboxybenzylidene)camphor,DBMET02093,3-(4-carboxybenzylidene)-6-hydroxycamphor,3
DB11251,Tocopherol,DBMET02034,13'-hydroxychromanol,1
DBMET02034,13'-hydroxychromanol,DBMET02035,13'-carboxychromanol,2
DBMET02035,13'-carboxychromanol,DBMET02036,CDMDHC,3
DBMET02036,CDMDHC,DBMET02037,CDMOHC,4
DBMET02037,CDMOHC,DBMET02038,CDMHHC,5
DBMET02038,CDMHHC,DBMET02039,CMBHC,6
DBMET02039,CMBHC,DBMET02040,CEHC,7
DB11282,Diethyltoluamide,DBMET01776,"N,N-diethyl-m-hydroxymethylbenzamide",1
DB11282,Diethyltoluamide,DB11282,Diethyltoluamide,1
DB11282,Diethyltoluamide,DBMET01777,N-ethyl-m-toluamide,1
DB11282,Diethyltoluamide,DBMET00328,acetaldehyde,1
DB11296,Prezatide,DBMET01483,Histidyl-lysine,1
DB11345,(S)-camphor,DBMET02114,5-exo-hydroxyfenchone,1
DB11358,Evening primrose oil,DB13854,Gamolenic acid,1
DB13854,Gamolenic acid,DB00154,Dihomo-gamma-linolenic acid,2
DB00154,Dihomo-gamma-linolenic acid,DBMET02086,Prostaglandin E1,3
DB00154,Dihomo-gamma-linolenic acid,DBMET02087,15-HETrE,3
DB00154,Dihomo-gamma-linolenic acid,DB04557,Arachidonic Acid,3
DB11362,Selexipag,DBMET01403,ACT-333679,1
DB11363,Alectinib,DBMET01404,M4,1
DBMET01404,M4,DBMET01415,Metabolite 3,2
DB11365,Sennosides,DBMET01449,Sennidin A,1
DBMET01449,Sennidin A,DBMET01450,Rheinanthrone,2
DBMET01450,Rheinanthrone,DBMET01451,Rhein,3
DB11366,Roquinimex,DBMET01690,"4,8-dihydroxy-N,1-dimethyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide",1
DB11366,Roquinimex,DBMET01691,"4,7-dihydroxy-N,1-dimethyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide",1
DB11366,Roquinimex,DBMET01692,"4,6-dihydroxy-N,1-dimethyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide",1
DB11366,Roquinimex,DBMET01693,"4-hydroxy-N-methyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide",1
DB11366,Roquinimex,DBMET01694,"4-hydroxy-1-methyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide",1
DB11366,Roquinimex,DBMET01695,"4-hydroxy-N-(4-hydroxyphenyl)-N,1-dimethyl-2-oxo-1,2-dihydroquinoline-3-carboxamide",1
DB11421,Imidacloprid,DBMET01823,"1H-Imidazol-2-amine, 1-((6-chloro-3-pyridinyl)methyl)-4,5-dihydro-N-nitroso-",1
DB11431,Moxidectin,DBMET02119,Monohydroxy metabolite of moxidectin at the C14,1
DB11431,Moxidectin,DBMET02120,Monohydroxy metabolite of moxidectin at C29,1
DB11482,Balsam of Peru,DB06770,Benzyl alcohol,1
DB06770,Benzyl alcohol,DBMET01437,Benzoic acid,2
DBMET01437,Benzoic acid,DBMET00507,Hippuric acid,3
DB11558,Toluene,DB06770,Benzyl alcohol,1
DB11558,Toluene,DBMET01770,o-Cresol,1
DB11558,Toluene,DB01688,P-Cresol,1
DB11581,Venetoclax,DBMET01433,M27 ,1
DB11582,Thiocolchicoside,DBMET01418,3-demethylcolchicine (M2),1
DBMET01418,3-demethylcolchicine (M2),DBMET01419,3-O-glucorono-demethylcolchicine,2
DB11586,Asunaprevir,DBMET02048,Asunaprevir M8,1
DB11586,Asunaprevir,DBMET02049,Asunaprevir M10,1
DB11586,Asunaprevir,DBMET02050,BMS-798430,1
DB11586,Asunaprevir,DBMET02052,Asunaprevir M2,1
DBMET02050,BMS-798430,DBMET02051,BMS-558364,2
DB11596,Levoleucovorin,DBMET00528,5-Methyltetrahydrofolate,1
DB11635,Tocofersolan,DB00163,Vitamin E,1
DB11637,Delamanid,DBMET01965,DM-6705,1
DBMET01965,DM-6705,DBMET01966,"(4RS,5S)-DM-6720",2
DBMET01965,DM-6705,DBMET01968,DM-6704,2
DBMET01965,DM-6705,DBMET01972,DM-6706,2
DBMET01966,"(4RS,5S)-DM-6720",DBMET01967,(S)-DM-6718,3
DBMET01968,DM-6704,DBMET01969,"(4R,5S)-DM-6721",3
DBMET01968,DM-6704,DBMET01970,"(4S,5S)-DM-6722",3
DBMET01969,"(4R,5S)-DM-6721",DBMET01971,(S)-DM-6717,4
DBMET01970,"(4S,5S)-DM-6722",DBMET01971,(S)-DM-6717,4
DB11638,Artenimol,DBMET01913,α-artenimol-β-glucuronide,1
DB11640,Amifampridine,DBMET02121,3-N-acetylamifampridine,1
DB11641,Vinflunine,DBMET02055,4-O-deacetylvinflunine,1
DB11644,Tafamidis,DBMET02054,Tafamidis Acylglucuronide metabolite,1
DB11660,Latanoprostene Bunod,DB00654,Latanoprost,1
DB11660,Latanoprostene Bunod,DBMET02011,Butanediol mononitrate,1
DBMET02011,Butanediol mononitrate,DB01955,"1,4-Butanediol",2
DBMET02011,Butanediol mononitrate,DBMET01480,Nitric Oxide,2
DB00654,Latanoprost,DBMET02014,"1,2 dinor latanoprost acid",2
DB00654,Latanoprost,DBMET02015,"1,2,3,4-tetranor latanoprost acid",2
DB01955,"1,4-Butanediol",DB01440,Gamma Hydroxybutyric Acid,3
DB01440,Gamma Hydroxybutyric Acid,DBMET01477,Succinic Acid,4
DB11672,Curcumin,DBMET01640,O-demethyl curcumin,1
DB11735,Galactose,DBMET02088,α-D-galactose,1
DBMET02088,α-D-galactose,DBMET02089,galactose-1-phosphate,2
DBMET02089,galactose-1-phosphate,DB03501,Galactose-uridine-5'-diphosphate,3
DB03501,Galactose-uridine-5'-diphosphate,DB01861,Uridine diphosphate glucose,4
DB11742,Ebastine,DBMET01651,Deslakylebastine,1
DB11742,Ebastine,DBMET01652,4-(4-tert-butylphenyl)-4-oxobutanal,1
DB11827,Ertugliflozin,DBMET01904,M1b ertugliflozin,1
DB11827,Ertugliflozin,DBMET01905,M1a ertugliflozin,1
DB11827,Ertugliflozin,DBMET01906,M2 ertugliflozin,1
DB11827,Ertugliflozin,DBMET01909,M3 ertugliflozin,1
DB11827,Ertugliflozin,DBMET01910,M4c ertugliflozin,1
DB11827,Ertugliflozin,DBMET01911,M4b ertugliflozin,1
DB11827,Ertugliflozin,DBMET01912,M4a ertugliflozin,1
DBMET01906,M2 ertugliflozin,DBMET01907,M5a ertugliflozin,2
DBMET01906,M2 ertugliflozin,DBMET01908,M5b ertugliflozin,2
DB11842,Angiotensin II,DB11720,Angiotensin 1-7,1
DB11842,Angiotensin II,DBMET02044,Angiotensin III,1
DB11901,Apalutamide,DBMET01923,N-desmethyl apalutamide,1
DB11915,Valbenazine,DBMET01447,NBI-136110,1
DB11915,Valbenazine,DBMET01448, [+]-α-HTBZ,1
DBMET01448, [+]-α-HTBZ,DBMET00393,Unknown,2
DB11994,Diacerein,DBMET01451,Rhein,1
DB12010,Fostamatinib,DBMET02094,R406,1
DBMET02094,R406,DBMET02095,R529,2
DBMET02094,R406,DBMET02096,R406 N-glucuronide,2
DBMET02095,R529,DBMET02097,R529 O-glucuronide,3
DBMET02095,R529,DBMET02098,R529 Sulfate-conjugate,3
DBMET02095,R529,DBMET02099,"3,5 benzene diol metabolite of R406",3
DB12070,Letermovir,DBMET01857,M1 (Letermovir),1
DB12072,Orantinib,DBMET01849,"3‐(5‐([(3Z)‐5‐hydroxy‐2‐oxo‐2,3‐dihydro‐1H‐indol‐3‐ylidene]methyl)‐2,4‐dimethyl‐1H‐pyrrol‐3‐yl)propanoic acid",1
DB12072,Orantinib,DBMET01850,"3‐(5‐([(3Z)‐7‐hydroxy‐2‐oxo‐2,3‐dihydro‐1H‐indol‐3‐ylidene]methyl)‐2,4‐dimethyl‐1H‐pyrrol‐3‐yl)propanoic acid",1
DB12072,Orantinib,DBMET01851,"3‐(5‐([(3Z)‐6‐hydroxy‐2‐oxo‐2,3‐dihydro‐1H‐indol‐3‐ylidene]methyl)‐2,4‐dimethyl‐1H‐pyrrol‐3‐yl)propanoic acid",1
DB12110,m-Chlorophenylpiperazine,DBMET01575,2-chloro-4-(piperazin-1-yl)phenol,1
DB12267,Brigatinib,DBMET01863,AP26123,1
DB12364,Betrixaban,DBMET01533,O-desmethylbetrixaban,1
DB12364,Betrixaban,DBMET01534,N-desmethylbetrixaban,1
DB12364,Betrixaban,DBMET01535,PRT062802,1
DB12364,Betrixaban,DBMET01536,PRT062803,1
DBMET01536,PRT062803,DBMET01537,PRT062799,2
DBMET01536,PRT062803,DBMET01538,PRT062982,2
DBMET01538,PRT062982,DBMET01539,PRT063069,3
DB12406,Lisofylline,DBMET01696,"lisofylline 4,5-diol",1
DB12406,Lisofylline,DB00806,Pentoxifylline,1
DB12532,Oxetacaine,DB01365,Mephentermine,1
DB12532,Oxetacaine,DB00191,Phentermine,1
DB12590,Indiplon,DBMET01680,N-Desmethylindiplon,1
DB12783,Benserazide,DBMET02071,Trihydroxybenzylhydrazine,1
DB12902,Trofosfamide,DBMET01682,L-ifosfamide,1
DB12902,Trofosfamide,DB01181,Ifosfamide,1
DB12902,Trofosfamide,DBMET01683,L-cyclophosphamide,1
DB12911,Nicoboxil,DB00627,Niacin,1
DB12911,Nicoboxil,DBMET02072,2-butoxyethanol,1
DB13175,Rheinanthrone,DBMET01451,Rhein,1
DB13175,Rheinanthrone,DBMET01449,Sennidin A,1
DB13178,Inositol,DBMET00488,Glucuronic acid,1
DB13185,Oxabolone cipionate,DBMET01495,Oxabolone,1
DBMET01495,Oxabolone,DBMET01496,"4-Hydroxyestr-4-en-3,17-dione (M2)",2
DBMET01495,Oxabolone,DBMET01497,"4-Hydroxyestran-3,17-dione (M1)",2
DB13235,Perboric acid,DB09460,Sodium carbonate,1
DB13235,Perboric acid,DB11091,Hydrogen peroxide,1
DB13235,Perboric acid,DBMET02108,Carbonate,1
DB13269,Dichlorobenzyl alcohol,DBMET00507,Hippuric acid,1
DB13293,Ipecac,DBMET02103,Cephaeline,1
DB13293,Ipecac,DBMET02104,9-O-demethylemetine,1
DB13293,Ipecac,DBMET02104,9-O-demethylemetine,1
DB13293,Ipecac,DBMET02105,10-O-demethylemetine,1
DBMET02104,9-O-demethylemetine,DBMET02107,9-O-demethylemetine glucuronide,2
DBMET02103,Cephaeline,DBMET02106,Cephaeline 6'-O-glucuronide,2
DB13323,Trichloroethylene,DB01563,Chloral hydrate,1
