approved,country,dosage-form,dpd-id,ema-product-code,ema-product-number,ended-marketing-on,fda-application-number,generic,labeller,name,ncd-id,ncd-product-code,over-the-counter,route,source,started-marketing-on,strngth
True,Canada,Tablet,00489220,,,1999-08-11,,False,Organon Canada Ltd Ltee,Wigraine Tab,,,False,Oral,DPD,1980-12-31,
True,US,Capsule,,,,,NDA021447,False,Acorda Therapeutics,Zanaflex,,10144-606,False,Oral,FDA NDC,2005-04-04,6 mg/1
True,Canada,Capsule,02231016,,,,,True,Teva,Teva-nitrofurantoin,,,False,Oral,DPD,1997-05-02,100 mg
False,,,,,,,,False,,,,,False,,,,
True,Canada,Tablet,02471450,,,,,True,Mint Pharmaceuticals Inc,Mint-eplerenone,,,False,Oral,DPD,2018-04-09,50 mg
True,Canada,Liquid,02243543,,,2008-05-27,,False,Glaxosmithkline Inc,Agenerase,,,False,Oral,DPD,2001-03-26,15 mg
True,US,"Injection, solution",,,,,NDA021321,False,Baxter Laboratories,Extraneal,,0941-0679,False,Intraperitoneal,FDA NDC,2002-12-20,
True,Canada,Tablet,02238071,,,2002-05-17,,False,Wyeth Ayerst Canada Inc.,Neptazane Tablets 50mg,,,False,Oral,DPD,1998-12-23,50 mg
True,US,Kit,,,,2016-02-13,NDA021897,False,"Alkermes, Inc.",Vivitrol,,65757-301,False,,FDA NDC,2006-06-13,
True,Canada,Tablet,02238348,,,,,False,ViiV Healthcare ULC,Rescriptor,,,False,Oral,DPD,1998-07-24,100 mg
True,Canada,"Capsule, extended release",02333333,,,,,False,Triton Pharma Inc,Uflo,,,False,Oral,DPD,,0.4 mg
True,Canada,"Powder, for solution",02019876,,,,,False,"Concordia Pharmaceuticals, Inc",Photofrin,,,False,Intravenous,DPD,1995-12-31,75 mg
True,EU,Tablet,,EMEA/H/C/002784,EU/1/15/1042/006,,,False,Grunenthal Gmb H,Zalviso,,,False,Sublingual,EMA,2015-09-18,15 μg
True,US,"Tablet, film coated",,,,,NDA021205,False,ViiV Healthcare ULC,Trizivir,,49702-217,False,Oral,FDA NDC,2010-11-02,
True,EU,"Tablet, film coated",,EMEA/H/C/002367,EU/1/11/685/005,,,True,Sandoz,Ibandronic Acid Sandoz,,,False,Oral,EMA,2011-07-26,50 mg
True,Canada,Tablet,00040819,,,2000-08-02,,False,Lederle Cyanamid Canada Inc.,Hetrazan Tab 50mg,,,False,Oral,DPD,1982-05-31,50 mg
True,Canada,Tablet,02100517,,,,,True,Teva,Teva-flurbiprofen,,,False,Oral,DPD,1994-12-31,100 mg
True,US,"Injection, powder, for solution",,,,2018-06-30,ANDA206760,True,"Renaissance Ssa, Llc",Oxacillin,,70655-103,False,Intravenous,FDA NDC,2018-03-30,10 g/100mL
True,Canada,Solution,02459132,,,,,False,Paladin Labs Inc,Movapo,,,False,Subcutaneous,DPD,2017-09-07,10 mg
True,Canada,Tablet,02248558,,,,,True,Teva,Teva-paroxetine,,,False,Oral,DPD,2004-01-16,30 mg
True,Canada,"Aerosol, metered",00766038,,,1999-08-13,,False,Fisons,Tilade Inhaler 2mg/aem,,,False,Respiratory (inhalation),DPD,1990-12-31,2 mg
True,US,Kit,,,,2016-02-04,ANDA078965,True,Teva,Zeosa,,0093-2090,False,,FDA NDC,2011-03-25,
True,US,Tablet,,,,,NDA021449,False,Excella Gmb H,Hepsera,,46014-0501,False,Oral,FDA NDC,2002-09-20,10 mg/1
True,Canada,"Tablet, extended release",00517895,,,2007-08-03,,False,Schering Plough,Trinalin Repetabs,,,False,Oral,DPD,1983-12-31,
True,Canada,Capsule,01927078,,,2006-10-11,,False,Hoffmann La Roche,Ostac Cap 400mg,,,False,Oral,DPD,1994-12-31,400 mg
True,Canada,Liquid,02017695,,,2001-08-10,,False,Sanofi,Novocain Liq 2%,,,False,Infiltration,DPD,1920-12-31,2 %
True,US,Tablet,,,,2018-05-31,NDA019777,False,"Pd Rx Pharmaceuticals, Inc.",Zestril,,55289-106,False,Oral,FDA NDC,2009-05-13,20 mg/1
True,Canada,Liquid,00004480,,,2001-01-25,,False,Glaxo Wellcome,Vasoxyl Inj 20mg/ml,,,False,Intramuscular; Intravenous,DPD,1950-12-31,20 mg
True,Canada,Cream,02392054,,,,,False,Valeant Canada Lp Valeant Canada S.E.C.,Zyclara,,,False,Topical,DPD,,2.5 %
True,US,Tablet,,,,,ANDA088508,True,Pfizer Laboratories Div Pfizer Inc.,Tussigon,,61570-102,False,Oral,FDA NDC,1985-07-30,
True,Canada,Capsule,02147599,,,2010-07-13,,False,Pro Doc Limitee,Trimipramine-75 - Cap 75mg,,,False,Oral,DPD,1995-12-31,75 mg
True,Canada,Patch,02230734,,,,,False,Paladin Labs Inc,Trinipatch 0.6,,,False,Transdermal,DPD,1999-04-01,0.6 mg
True,Canada,Solution,02108208,,,,,False,Merck Ltd.,Zemuron,,,False,Intravenous,DPD,1995-12-31,10 mg
False,,,,,,,,False,,,,,False,,,,
True,Canada,Tablet,00140228,,,2000-08-03,,False,Merck Sharp & Dohme Limited,Mintezol Chewable Tab 500mg,,,False,Oral,DPD,1969-12-31,500 mg
False,EU,"Tablet, film coated",,EMEA/H/C/000383,EU/1/01/175/021,2009-08-14,,False,Novartis Europharm Limited,Trazec,,,False,Oral,EMA,2001-04-03,180 mg
True,Canada,Liquid,00675210,,,2012-11-03,,False,Abbvie,Tracrium,,,False,Intravenous,DPD,1990-12-31,10 mg
True,Canada,"Powder, for solution",00002267,,,1997-08-15,,False,Ayerst Laboratories,Protopam Chloride Inj 1gm,,,False,Intramuscular; Intravenous; Subcutaneous,DPD,1966-12-31,1 g
True,Canada,Tablet,02264188,,,,,True,Teva,Teva-risperidone,,,False,Oral,DPD,2006-07-05,0.5 mg
True,Canada,Gel,02011263,,,2011-08-04,,False,Allergan Herbert Skin Care Division Of Allergan Inc.,Naftin Gel 1%,,,True,Topical,DPD,1993-12-31,1 %
True,US,"Tablet, delayed release",,,,2017-03-31,NDA022511,False,Astra Zeneca Lp,Vimovo,,0186-0520,False,Oral,FDA NDC,2010-07-06,
True,US,"Film, soluble",,,,,part336,False,Sato Pharmaceutical,Zentrip,,49873-803,True,Oral,FDA NDC,2009-02-03,25 mg/1
True,Canada,"Powder, for solution",02183080,,,,,False,Pfizer,Pentamidine Isetionate for Injection BP,,,False,Intramuscular; Intravenous,DPD,1998-09-10,300 mg
False,,,,,,,,False,,,,,False,,,,
True,EU,"Tablet, film coated",,EMEA/H/C/002622,EU/1/12/768/005,,,False,Zentiva K.S.,Riluzole Zentiva,,,False,Oral,EMA,2012-05-07,50 mg
True,US,Spray,,,,,part348,False,"Natural Essentials, Inc",Zims Advanced Hydrocortisone Continuous With Organic Arnica and Aloe,,66902-229,True,Topical,FDA NDC,2014-01-01,10 g/L
True,US,Kit,,,,,NDA880217,False,Terumo Corporation,TERUFLEX Blood Bag System with Diversion Blood Sampling Arm Anticoagulant Citrate Phosphate Dextrose (CPD) AND OPTISOL (AS-5) Red Cell Preservative,,53877-008,False,Intravenous,FDA NDC,2010-05-05,
True,Canada,Solution,02248302,,,,,False,Bracco Imaging S.P.A.,MultiHance,,,False,Intravenous,DPD,2004-10-28,529 mg
True,US,"Tablet, multilayer, extended release",,,,,NDA022052,False,Chiesi Pharmaceuticals Inc.,Zyflo CR,,10122-902,False,Oral,FDA NDC,2007-05-30,600 mg/1
True,Canada,Tablet,02420260,,,,,True,Teva,Teva-modafinil,,,False,Oral,DPD,2014-07-02,100 mg
True,Canada,"Powder, for solution",02243450,,,,,True,Pharmascience Inc,PMS-deferoxamine,,,False,Intramuscular; Intraperitoneal; Intravenous; Subcutaneous,DPD,2001-08-21,2 g
True,US,"Patch, extended release",,,,,NDA017874,False,Sandoz,Transderm Scop,,66758-208,False,Transdermal,FDA NDC,2016-12-01,1 mg/3d
True,US,Tablet,,,,,ANDA207484,True,"Carwin Associates, Inc",RyVent,,15370-130,False,Oral,FDA NDC,2017-02-17,6 mg/1
True,Canada,Capsule,02142031,,,2008-09-09,,False,Procter And Gamble,Ultradol - Cap 300mg,,,False,Oral,DPD,1995-12-31,300 mg
True,US,Kit,,,,,ANDA076453,True,Pure Tek Corporation,Venipuncture CPI,,59088-378,False,,FDA NDC,2016-05-09,
True,US,Solution / drops,,,,,ANDA090870,True,"Breckenridge Pharmaceutical, Inc.",Epinastine Hydrochloride,,51991-836,False,Ophthalmic,FDA NDC,2013-11-05,.5 mg/mL
True,US,"Tablet, film coated",,,,,NDA012342,True,Actavis Pharma Company,Tranylcypromine Sulfate,,0591-5590,False,Oral,FDA NDC,2016-02-05,10 mg/1
True,US,Liquid,,,,,ANDA074502,True,Piramal Critical Care Inc,Terrell,,66794-019,False,Respiratory (inhalation),FDA NDC,2012-03-21,1 mL/mL
True,US,Tablet,,,,,NDA010841,False,Recordati Rare Diseases Inc,Peganone,,55292-602,False,Oral,FDA NDC,1957-04-22,250 mg/1
True,US,Cream,,,,,ANDA076498,True,Zo Skin Health Inc,ZO COMPLEX A Tretinoin (Emollient),,42851-011,False,Topical,FDA NDC,2017-05-01,.5 mg/g
True,Canada,Liquid,00120103,,,1999-08-05,,False,Ingram And Bell Inc.,Sapoderm,,,False,Topical,DPD,1952-12-31,2 %
True,Canada,Solution,02231380,,,2011-08-15,,False,Sanofi Aventis,Anzemet Injection 20 mg/ml,,,False,Intravenous,DPD,1997-09-02,20 mg
True,EU,"Tablet, film coated",,EMEA/H/C/001058,EU/1/09/553/010,,,True,"Krka, D.D., Novo Mesto",Zyllt,,,False,Oral,EMA,2009-09-28,75 mg
True,US,Ointment,,,,,part333B,False,Biogenx Inc,VitaStem,,71262-002,True,Topical,FDA NDC,2016-11-08,30 mg/mL
True,US,"Injection, powder, for solution",,,,,NDA209776,False,The Medicines Company,Vabomere,,65293-009,False,Intravenous,FDA NDC,2017-10-02,
True,Canada,Solution,02398621,,,,,False,Baxter Laboratories,Vivia Acid,,,False,Hemodialysis,DPD,,
True,US,Injection,,,,,NDA207793,False,Merrimack Pharmaceuticals,Onivyde,,69171-398,False,Intravenous,FDA NDC,2015-10-22,4.3 mg/mL
True,Canada,Tablet,00015741,,,,,False,Paladin Labs Inc,Tapazole 5mg Tablet,,,False,Oral,DPD,1951-12-31,5 mg
True,Canada,"Aerosol, metered",02361744,,,,,False,Merck Ltd.,Zenhale,,,False,Respiratory (inhalation),DPD,2011-06-20,
True,US,Capsule,,,,,NDA017871,False,"Aton Pharma, Inc.",Demser,,25010-305,False,Oral,FDA NDC,1979-10-03,250 mg/1
True,Canada,"Powder, for solution",02247880,,,2015-03-23,,False,Glaxosmithkline Inc,Timentin,,,False,Intravenous,DPD,2005-01-28,
False,,,,,,,,False,,,,,False,,,,
True,Canada,Solution,02420171,,,,,False,Sandoz Canada Incorporated,Sandoz Olopatadine 0.2%,,,False,Ophthalmic,DPD,2014-02-24,0.2 %
False,,,,,,,,False,,,,,False,,,,
True,Canada,Cream,02359421,,,,,False,Bgp Pharma Ulc,Vitaros,,,False,Topical,DPD,,330 mcg
True,Canada,Capsule,00636223,,,2012-07-23,,False,Pro Doc Limitee,Pro Chlorax,,,False,Oral,DPD,1984-12-31,
True,US,Lotion,,,,,ANDA091559,True,"Taro Pharmaceuticals U.S.A., Inc.",Ovide,,51672-5293,False,Topical,FDA NDC,2014-01-31,.0005 g/mL
True,Canada,Liquid,00523410,,,2007-10-30,,False,Bristol Labs Division Of Bristol Myers Squibb,Vepesid Inj 20mg/ml,,,False,Intravenous,DPD,1981-12-31,20 mg
False,,,,,,,,False,,,,,False,,,,
True,Canada,Liquid,02240705,,,2013-02-06,,False,Correvio (Uk) Ltd,Aggrastat,,,False,Intravenous,DPD,1999-09-16,0.25 mg
True,Canada,Suspension,02244673,,,,,False,Novartis,Trileptal Oral Suspension,,,False,Oral,DPD,2002-09-05,60 mg
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
True,Canada,Tablet,02017687,,,2007-03-28,,False,Sanofi Aventis,Neggram,,,False,Oral,DPD,1964-12-31,500 mg
True,US,"Tablet, film coated",,,,,NDA011909,False,"Greenstone, Llc",Phenelzine Sulfate,,59762-0119,False,Oral,FDA NDC,1961-06-09,15 mg/1
True,US,Ointment,,,,,part333B,False,"Win Co Foods, Llc,",WinCo Original Strength Triple Antibiotic,,67091-274,True,Topical,FDA NDC,2015-02-12,
True,US,"Tablet, film coated",,,,,ANDA080927,True,West Ward Pharmaceutical,Propantheline Bromide,,0054-4721,False,Oral,FDA NDC,1981-12-14,15 mg/1
True,US,Tablet,,,,,NDA020908,True,Amneal Pharmaceuticals,Yuvafem,,69238-1524,False,Vaginal,FDA NDC,2016-02-01,10 ug/1
True,US,Capsule,,,,,NDA015034,False,Shionogi,Ponstel,,59630-400,False,Oral,FDA NDC,1967-03-28,250 mg/1
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
True,Canada,Tablet,00634506,,,2016-01-11,,False,Glaxosmithkline Inc,Zovirax Tab 200mg,,,False,Oral,DPD,1986-12-31,200 mg
True,Canada,Tablet,02463709,,,,,True,Waymade Plc,Waymade-naproxen Sodium DS,,,False,Oral,DPD,,550 mg
True,US,Injection,,,,,NDA019596,False,Bayer,Magnevist,,50419-188,False,Intravenous,FDA NDC,2010-12-14,469.01 mg/mL
True,Canada,Tablet,02451557,,,,,False,Servier,Viacoram,,,False,Oral,DPD,2016-04-05,
False,,,,,,,,False,,,,,False,,,,
True,Canada,Cream,00584096,,,1997-08-07,,False,Julius Schmid Canada Ltd.,Vaginex W Tripelennamine Crm 2%,,,True,Vaginal,DPD,1984-12-31,2 %
False,,,,,,,,False,,,,,False,,,,
True,Canada,Tablet,00576719,,,2005-05-09,,False,Pharmascience Inc,Sertan Tab 250mg,,,False,Oral,DPD,1983-12-31,250 mg
True,US,"Tablet, delayed release",,,,,ANDA075339,True,Qualitest,Sulfasalazine Delayed-Release,,0603-5803,False,Oral,FDA NDC,2002-01-11,500 mg/1
True,Canada,Tablet,02434830,,,,,True,Zinda Pharma Limited,Zinda-candesartan/hydrochlorothiazide,,,False,Oral,DPD,,
False,,,,,,,,False,,,,,False,,,,
True,Canada,Ointment,00232351,,,,,False,Valeant Canada Lp Valeant Canada S.E.C.,Valisone-G Ointment,,,False,Topical,DPD,1972-12-31,
True,Canada,Cream,02243895,,,,,False,Allergan,Tazorac,,,False,Topical,DPD,2001-08-31,0.1 %
True,US,"Injection, solution",,,,2017-10-17,NDA019922,False,"Hospira, Inc.",Corlopam,,0409-3373,False,Intravenous,FDA NDC,1997-09-23,10 mg/mL
False,,,,,,,,False,,,,,False,,,,
True,Canada,Solution,02248181,,,,,False,Sandoz Canada Incorporated,Alfentanil Injection USP,,,False,Intravenous,DPD,2004-11-01,500 mcg
True,US,Suspension,,,,,NDA050356,False,Par Pharmaceutical,Cortisporin-TC,,42023-109,False,Auricular (otic),FDA NDC,2007-11-01,
True,Canada,Capsule,00291722,,,1996-09-09,,False,Medic Laboratory LtÉe,Viscerol Cap 10mg,,,False,Oral,DPD,1974-12-31,10 mg
False,,,,,,,,False,,,,,False,,,,
True,Canada,"Tablet, extended release",00586625,,,1996-08-29,,False,Hoechst Canada Inc.,Trental Tab 400mg,,,False,Oral,DPD,1984-12-31,400 mg
True,Canada,Solution / drops,02003961,,,1997-08-11,,False,Richmond Pharmaceuticals,R.O.-parcaine Dps 5mg/ml,,,False,Ophthalmic,DPD,1993-12-31,5 mg
True,Canada,Tablet,02464012,,,,,True,Teva,Teva-perindopril/indapamide,,,False,Oral,DPD,,
True,Canada,Liquid,02212919,,,2003-07-28,,False,Rivex Ophthalmics Inc.,Tropicamide 1% - Liq Oph 10mg/ml,,,False,Ophthalmic,DPD,1997-09-15,10 mg
True,Canada,Tablet,00124982,,,2007-07-31,,False,Abbott,Akineton Tab 2mg,,,False,Oral,DPD,1985-12-31,2 mg
True,Canada,"Aerosol; Powder, for solution",00704008,,,1997-08-08,,False,Viratek Inc.,Virazole Pws 6gm/vial,,,False,Respiratory (inhalation),DPD,1986-12-31,6 g
True,Canada,Tablet,00432954,,,1996-09-09,,False,Medic Laboratory LtÉe,Phenylone Plus Tab,,,False,Oral,DPD,1978-12-31,
True,US,Lozenge,,,,,NDA020747,False,H.J. Harkins Company,Transmucosal Fentanyl Citrate,,52959-549,False,Oral; Transmucosal,FDA NDC,2006-09-06,400 ug/1
True,US,Capsule,,,,,NDA207233,False,"Iroko Pharmaceuticals, LLC",Vivlodex,,42211-206,False,Oral,FDA NDC,2015-10-31,10 mg/1
False,US,Jelly,,,,,,False,"Cooper Surgical, Inc.",Trimo San,,59365-5030,False,Vaginal,FDA NDC,1977-04-01,
True,Canada,Syrup,02192675,,,2009-09-15,,False,Tanta Pharmaceuticals Inc,Tanta Orciprenaline Syrup - Syr 2mg/ml,,,False,Oral,DPD,1997-04-10,2 mg
False,,,,,,,,False,,,,,False,,,,
True,Canada,Emulsion,02376865,,,,,False,"Hospira, Inc.",Propofol-II Injection,,,False,Intravenous,DPD,2013-06-11,10 mg
True,Canada,Tablet,00488275,,,2005-08-10,,True,Novopharm Limited,Novo-zolamide Tab 250mg,,,False,Oral,DPD,1981-12-31,250 mg
True,Canada,Tablet,02440172,,,,,True,Teva,Teva-tadalafil,,,False,Oral,DPD,2016-07-12,20 mg
False,,,,,,,,False,,,,,False,,,,
True,US,Tablet,,,,,ANDA091619,True,Carilion Materials Management,Disulfiram,,68151-2694,False,Oral,FDA NDC,2011-04-01,250 mg/1
True,US,Kit,,,,,ANDA072723,True,"Physicians Total Care, Inc.",Zovia 1/50E-28,,54868-4778,False,Oral,FDA NDC,2003-04-21,
False,,,,,,,,False,,,,,False,,,,
True,US,Solution,,,,,part348,False,Zzip Ag,Zzip Cold Sore Treatment,,70019-100,True,Topical,FDA NDC,2015-07-30,
True,US,Suspension / drops,,,,,NDA050514,False,"Alcon, Inc.",Natacyn,,0065-0645,False,Ophthalmic,FDA NDC,1980-12-31,50 mg/mL
False,,,,,,,,False,,,,,False,,,,
True,US,Powder,,,,,NDA050717,False,Allergan,Monurol,,0456-4300,False,Oral,FDA NDC,1996-12-19,3 g/1
True,Canada,Tablet,00013757,,,2004-07-09,,False,Carter Horner Corp.,Vivol,,,False,Oral,DPD,1970-12-31,2 mg
False,,,,,,,,False,,,,,False,,,,
True,Canada,Tablet,00386502,,,2010-07-13,,False,Pro Doc Limitee,Trifluoperazine Tab 5mg,,,False,Oral,DPD,1976-12-31,5 mg
False,,,,,,,,False,,,,,False,,,,
True,Canada,"Powder, for solution",02185873,,,2016-10-28,,True,Pharmascience Inc,PMS-cefaclor 375 B.I.D.,,,False,Oral,DPD,1998-03-09,75 mg
True,Canada,Kit; Tablet,02444038,,,,,False,Linepharma International Limited,Mifegymiso,,,False,Buccal; Oral,DPD,2017-01-10,
True,US,Liquid,,,,2018-01-06,part341,False,Walgreen,Wal Tap Elixir Childrens,,0363-0906,True,Oral,FDA NDC,2007-03-14,
True,US,Tablet,,,,2017-07-27,ANDA076497,True,Boehringer Ingelheim,Vaprino A-D,,0597-0158,True,Oral,FDA NDC,2013-09-02,2 mg/1
False,,,,,,,,False,,,,,False,,,,
True,US,Cream,,,,2016-05-01,NDA017765,False,Coria Laboratories,Cloderm,,13548-031,False,Topical,FDA NDC,1977-08-22,.001 g/g
True,US,Tablet,,,,,ANDA070259,True,Mylan Pharmaceuticals,Tolazamide,,0378-0217,False,Oral,FDA NDC,2013-01-18,250 mg/1
True,US,Pellet,,,,2016-10-13,NDA018771,False,"Aton Pharma, Inc.",Lacrisert,,25010-805,False,Ophthalmic,FDA NDC,1981-06-01,5 mg/1
True,Canada,Solution,00759538,,,2008-02-13,,False,"Partners Health Care, Inc.",Dobutrex,,,False,Intravenous,DPD,1988-12-31,12.5 mg
True,Canada,Tablet,02043688,,,2001-10-29,,False,Wyeth Ayerst Canada Inc.,Serax Tablets 30mg,,,False,Oral,DPD,1994-12-31,30 mg
True,Canada,Tablet,02426951,,,,,True,Vanc Pharmaceuticals Inc,Van-donepezil,,,False,Oral,DPD,2015-06-02,10 mg
True,Canada,Solution,01913972,,,,,False,Sandoz Canada Incorporated,Nubain Injection 20mg/ml,,,False,Intramuscular; Intravenous; Subcutaneous,DPD,1993-12-31,20 mg
False,,,,,,,,False,,,,,False,,,,
True,US,Lotion,,,,,ANDA205343,True,"Artesa Labs, Llc",Nolix,,57893-311,False,Topical,FDA NDC,2017-05-22,.5 mg/mL
True,US,"Capsule, delayed release pellets",,,,,NDA203389,False,Raptor Therapeutics Inc.,Procysbi Delayed-release,,49663-002,False,Oral,FDA NDC,2013-04-30,75 mg/1
True,Canada,Tablet,02234217,,,2005-08-10,,True,Novopharm Limited,Novo-levamisole,,,False,Oral,DPD,1997-10-17,50 mg
False,,,,,,,,False,,,,,False,,,,
True,Canada,Tablet,00028312,,,1996-09-10,,False,Schering Plough,Trilafon Tab 8mg,,,False,Oral,DPD,1957-12-31,8 mg
True,Canada,"Powder, for solution",02154854,,,2005-05-31,,False,Bayer,Dtic-dome -pws IV 200mg/vial,,,False,Intravenous,DPD,1996-10-10,10 mg
True,US,"Tablet, film coated, extended release",,,,,NDA021150,False,"Johnson & Johnson Consumer Inc., Mc Neil Consumer Healthcare Division",ZYRTEC-D Allergy Plus Congestion,,50580-728,True,Oral,FDA NDC,2008-01-01,
True,EU,Capsule,,EMEA/H/C/001126,EU/1/09/606/012,,,True,Teva B.V.,Temozolomide Teva,,,False,Oral,EMA,2010-01-28,250 mg
True,US,Tablet,,,,2017-12-16,ANDA074278,True,Roxane Laboratories,Levorphanol Tartrate,,0054-0438,False,Oral,FDA NDC,2000-03-31,2 mg/1
True,Canada,"Powder, for solution",02243933,,,,,False,Dusa Pharmaceuticals Inc,Levulan Kerastick,,,False,Topical,DPD,2004-06-03,20 %
True,Canada,Powder,02091496,,,1999-08-11,,False,Roberts Pharmaceutical,Mycil Powder 1%,,,True,Topical,DPD,1996-07-30,1 %
True,US,Cream,,,,,ANDA077511,True,Walgreen,Walgreens Athletes Foot,,0363-2080,True,Topical,FDA NDC,2007-07-02,1 g/100g
False,,,,,,,,False,,,,,False,,,,
True,Canada,Tablet,00511641,,,2003-08-19,,False,Carter Horner Corp.,Depen Tab 250mg,,,False,Oral,DPD,1981-12-31,250 mg
True,US,Solution,,,,,ANDA078988,True,"Zylera Pharmaceuticals, LLC",Veripred 20,,23594-915,False,Oral,FDA NDC,2014-08-01,20 mg/5mL
True,Canada,Tablet,02058413,,,2012-09-04,,True,Nu Pharm Inc,Nu-diflunisal Tab 500mg,,,False,Oral,DPD,1994-12-31,500 mg
True,EU,"Tablet, orally disintegrating",,EMEA/H/C/000488,EU/1/03/249/016,,,False,Bayer Pharma Ag,Vivanza,,,False,Oral,EMA,2003-03-04,10 mg
True,Canada,Capsule,00849448,,,1998-07-30,,False,Glaxo Canada Inc,Zantac-C Cap 300mg,,,False,Oral,DPD,1990-12-31,300 mg
True,US,Capsule,,,,,ANDA065461,True,Kaiser Foundations Hospitals,Tacrolimus,,0179-0079,False,Oral,FDA NDC,2010-12-10,1 mg/1
True,US,Tablet,,,,,ANDA090473,True,Wraser Pharmaceuticals,Regimex,,66992-399,False,Oral,FDA NDC,2013-02-01,25 mg/1
False,,,,,,,,False,,,,,False,,,,
True,Canada,Tablet,00550159,,,2001-07-30,,False,Bristol Labs Division Of Bristol Myers Squibb,Yutopar Tab 10mg,,,False,Oral,DPD,1984-12-31,10 mg
True,US,Capsule,,,,2016-11-08,ANDA040851,True,"Vertical Pharmaceuticals, Inc.",Zonatuss,,68025-058,False,Oral,FDA NDC,2011-11-01,150 mg/1
True,Canada,Solution,02451271,,,,,True,Vanc Pharmaceuticals Inc,Van-dorzolamide-timolol,,,False,Ophthalmic,DPD,2016-02-04,
False,,,,,,,,False,,,,,False,,,,
True,US,"Injection, solution",,,,,ANDA076887,True,"APP Pharmaceuticals, Inc.",Terbutaline Sulfate,,63323-665,False,Subcutaneous,FDA NDC,2011-03-10,1 mg/mL
True,US,"Injection, solution",,,,,NDA021697,False,Cumberland Pharmaceuticals,Vaprisol Dextrose In Plastic Container,,66220-160,False,Intravenous,FDA NDC,2008-10-08,20 mg/100mL
True,US,Suspension / drops,,,,,NDA050804,False,Bauch & Lomb Incorporated,Zylet,,24208-358,False,Ophthalmic,FDA NDC,2004-12-14,
True,US,Tablet,,,,,part341,False,Kramer Novis.,Zyncof,,52083-410,True,Oral,FDA NDC,2015-05-20,
True,Canada,Solution,02331721,,,,,False,Sandoz Canada Incorporated,Flupentixol Decanoate Injection BP,,,False,Intramuscular,DPD,2009-08-27,100 mg
True,Canada,Tablet,02240431,,,2003-01-02,,False,Solvay Pharma Inc,Teveten Tablets 300 mg,,,False,Oral,DPD,2000-09-08,300 mg
True,US,Tablet,,,,,ANDA201578,True,Amerincan Health Packaging,Sirolimus,,68084-915,False,Oral,FDA NDC,2015-10-15,1 mg/1
True,Canada,Mouthwash,02316749,,,,,False,Pharmascience Inc,X-pur Chlorhexidine,,,False,Buccal,DPD,2009-09-14,0.12 %
True,US,"Tablet, film coated",,,,,NDA021752,False,State of Florida DOH Central Pharmacy,Truvada,,53808-0805,False,Oral,FDA NDC,2009-07-01,
True,Canada,Tablet,00231177,,,2000-06-14,,False,"Merck Frosst Canada & Cie, Merck Frosst Canada & Co.",Supres 250 Tab,,,False,Oral,DPD,1972-12-31,
True,Canada,Tablet,02299798,,,,,True,Ranbaxy Inc.,Ran-quinapril,,,False,Oral,DPD,,40 mg
True,Canada,Tablet,00640158,,,2014-09-08,,False,Pharmascience Inc,Serophene Tab 50mg,,,False,Oral,DPD,1985-12-31,50 mg
True,Canada,Tablet,00786667,,,,,True,Pharmascience Inc,PMS-isosorbide Tab 10mg,,,False,Oral,DPD,1990-12-31,10 mg
True,Canada,Kit; Tablet,02326981,,,,,True,Teva,Teva-risedronate/calcium,,,False,Oral,DPD,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
True,Canada,Tablet,00728276,,,,,False,Leo Pharma,Burinex Tab 5mg,,,False,Oral,DPD,1993-12-31,5 mg
True,US,Gel,,,,2018-06-07,NDA202317,False,"Helsinn Therapeutics (U.S.), Inc",Valchlor,,69639-120,False,Topical,FDA NDC,2013-10-21,.012 g/60g
True,US,Injection,,,,,NDA022445,False,Heron Therapeutics,Sustol,,47426-101,False,Subcutaneous,FDA NDC,2016-08-09,10 mg/.4mL
True,Canada,Cream,00441295,,,2002-08-02,,False,"Ortho Pharmaceutical, Division Of Janssen Ortho Inc.",Ortho Dienestrol Crm,,,False,Vaginal,DPD,1951-12-31,.01 %
True,Canada,Tablet,01944827,,,2003-07-22,,False,Aventis Pharma Ltd.,Dagenan Tab 500mg,,,False,Oral,DPD,1992-12-31,500 mg
True,Canada,Solution / drops,02148366,,,2003-07-08,,False,Chauvin Pharmaceuticals Limited,Minims Benoxinate Hydrochloride 0.4%,,,True,Ophthalmic; Topical,DPD,1995-12-31,.4 %
False,US,"Capsule, gelatin coated",,,,,,False,Seton Pharmaceuticals,Se-Tan PLUS,,13925-118,False,Oral,FDA NDC,2009-10-01,
