drugbank-id,kind,source,value
APRD01173,logP,DAYLIGHT (1999),4.64
APRD01173,pKa,SANGSTER (1994),8.88
APRD01080,Water Solubility,,710 mg/mL
APRD01080,Melting Point,,1124 °C (decomposition)
APRD01080,logP,,-0.91
APRD01065,Water Solubility,,8 mg/mL
APRD01065,logP,,4.4
APRD00588,Water Solubility,MERCK INDEX (1996),30 mg/L (at 25 °C)
APRD00588,Melting Point,PhysProp,260.2 °C
APRD00588,Boiling Point,PhysProp,154 °C
APRD00588,logP,"HANSCH,C ET AL. (1995)",3.13
APRD00588,logS,"ADME Research, USCD",-3.96
APRD00533,Water Solubility,,Sparigly soluble
APRD00533,Melting Point,PhysProp,87 °C
APRD00533,logP,,2.9
APRD00458,Melting Point,"U.S. Patent 2,831,027.",249 with decomposition
APRD00458,Boiling Point,PhysProp,72 °C at 4.00E+00 mm Hg
APRD00458,logP,,2.7
APRD01226,Water Solubility,,Insoluble
APRD01226,logP,,0.559
APRD00661,logP,,-1.1
APRD00514,Melting Point,PhysProp,122 °C
APRD00514,logP,,2.3
APRD00335,Water Solubility,,4.47 mg/L
APRD00335,Melting Point,PhysProp,< 25 °C
APRD00335,Boiling Point,PhysProp,243-246 °C at 1.00E-02 mm Hg
APRD00335,logP,"HANSCH,C ET AL. (1995)",3.79
APRD00335,caco2 Permeability,"ADME Research, USCD",-4.58
APRD00335,pKa,SANGSTER (1994),8.92
APRD01277,Water Solubility,,40 mg/L
APRD01277,Melting Point,PhysProp,188.7 °C
APRD01277,logP,"EL TAYER,N ET AL. (1985)",2.29
APRD01277,pKa,"EL TAYAR,N ET AL. (1985)",8.78
APRD00975,Water Solubility,,0.392 mg/L
APRD00975,Melting Point,,219 °C (base only)
APRD00975,logP,"HANSCH,C ET AL. (1995)",3.86
APRD00517,Water Solubility,,4030 mg/L
APRD00517,Melting Point,PhysProp,176 °C
APRD00517,logP,"HANSCH,C ET AL. (1995)",0.70
APRD00150,logP,,1.8
EXPT00496,Water Solubility,"YALKOWSKY,SH & DANNENFELSER,RM (1992)",180 mg/L (at 20 °C)
EXPT00496,Melting Point,PhysProp,211.5 °C
EXPT00496,logP,"HANSCH,C & LEO,AJ (1985)",-1.37
EXPT00496,caco2 Permeability,"ADME Research, USCD",-6.02
EXPT00496,pKa,"HANSCH,C & LEO,AJ (1985)",8.59 (at 25 °C)
APRD00379,Water Solubility,,21.4 mg/ml
APRD00379,Melting Point,,169-171 °C
APRD00379,logP,"ADLARD,M ET AL. (1995)",0.93
APRD00515,logP,,0.6
APRD00515,caco2 Permeability,"ADME Research, USCD",-6.36
APRD00583,Water Solubility,,55.11 mg/L
APRD00583,Melting Point,,218-225 °C
APRD00583,logP,,-0.4
APRD00029,Water Solubility,"YALKOWSKY,SH & DANNENFELSER,RM (1992)",258 mg/L (at 37 °C)
APRD00029,Melting Point,"McLamore, W.M.; U S . Patent 3,349,124; October 24,1967; assigned to Chas. Pfizer Co.,
Inc.",129.2-129.8
APRD00029,logP,"HANSCH,C ET AL. (1995)",2.27
APRD00029,logS,"ADME Research, USCD",-3.03
APRD00029,pKa,"LIPINSKI,CA ET AL. (1991)",5.13
APRD00100,Water Solubility,,Practically insoluble
APRD00100,logP,,4.5
EXPT01628,Water Solubility,,10 mg/mL (HBr salt)
EXPT01628,Melting Point,,269-270 °C (HBr salt)
EXPT01628,logP,,1.8
APRD00123,Water Solubility,"MEYLAN,WM et al. (1996)",0.000167 mg/mL at 25 °C
APRD00123,Melting Point,PhysProp,97 °C
APRD00123,logP,,7.1
DB02775,Water Solubility,,15.4 mg/L
DB02775,Melting Point,PhysProp,21 °C
DB02775,Boiling Point,PhysProp,323.5 °C
DB02775,logP,"HANSCH,C ET AL. (1995)",3.97
APRD00763,Water Solubility,MERCK INDEX (1996),1.54E+004 mg/L (at 25 °C)
APRD00763,Boiling Point,"U.S. Patent 2,409,039.","62 @ 9mm, 46 @ 5mm"
APRD00763,logP,"CZERWINSKI,SE ET AL. (1998)",1.17
APRD00052,Water Solubility,,0.82 mg/L
APRD00052,Melting Point,PhysProp,184 °C
APRD00052,logP,,6.1
APRD00052,pKa,MERCK INDEX (1996); approx.,5.5
APRD00596,Water Solubility,,0.0336 mg/L
APRD00596,Melting Point,PhysProp,73 °C
APRD00596,Boiling Point,PhysProp,230 °C at 2.00E-02 mm Hg
APRD00596,logP,"HANSCH,C ET AL. (1995)",5.90
APRD00596,pKa,"EL TAYAR,N ET AL. (1985)",9.5
APRD01124,Water Solubility,,0.457 mg/L
APRD01124,Melting Point,PhysProp,156-157 °C
APRD01124,logP,SANGSTER (1994),2.98
APRD00797,Water Solubility,"YALKOWSKY,SH & DANNENFELSER,RM (1992)",750 mg/L (at 28 °C)
APRD00797,Melting Point,,170.0 °C
APRD00797,logP,,0.8
APRD00341,Water Solubility,"TOMLIN,C (1997)",17 mg/L (at 20 °C)
APRD00341,Melting Point,PhysProp,161 °C
APRD00341,logP,"HANSCH,C ET AL. (1995)",2.70
APRD00341,logS,"ADME Research, USCD",-3.89
APRD00341,caco2 Permeability,"ADME Research, USCD",-4.68
APRD00341,pKa,,5.08
APRD00680,Water Solubility,"Thorsteinn Loftsson and Dagný Hreinsdóttir, 2006",0.024 mg/mL
APRD00680,Melting Point,PhysProp,159 °C
APRD00582,Water Solubility,,1E+003 mg/ml
APRD00582,logP,,-5.8
APRD01281,Water Solubility,"MCFARLAND,JW ET AL. (2001)",12.3 mg/L (at 25 °C)
APRD01281,logP,DAYLIGHT (2002),0.31
APRD01175,logP,,-8
DB02478,Water Solubility,MERCK INDEX (1996),140 mg/L (at 25 °C)
DB02478,logP,"HANSCH,C ET AL. (1995)",1.67
DB02478,logS,"ADME Research, USCD",-3.43
APRD01602,Water Solubility,,Slightly soluble (43 mg/mL at pH 7.4)
APRD01602,logP,,2.5
APRD00858,Water Solubility,,154 mg/L
APRD00858,Melting Point,PhysProp,237 dec °C
APRD00858,logP,,-0.3
APRD00983,Water Solubility,,500 mg/mL (HCl salt)
APRD00983,Melting Point,"British Patent 1,040,548.",190-220
APRD00983,logP,,3.8
APRD01120,Water Solubility,,Soluble (about 10% weight-to-volume) in distilled water at room temperature as HCl salt.
APRD01120,logP,,2.7
APRD00615,Melting Point,PhysProp,174.5 °C
APRD00615,logP,,3.3
DB07777,Water Solubility,,600 mg/mL (sodium salt)
DB07777,Melting Point,PhysProp,315 dec °C
DB07777,logP,,3.4
APRD00521,Water Solubility,,39.2 mg/L
APRD00521,Melting Point,PhysProp,208-209 °C
APRD00521,logP,SANGSTER (1993),1.83
DB07799,Water Solubility,"YALKOWSKY,SH & DANNENFELSER,RM (1992)",73.1 mg/L (at 30 °C)
DB07799,Melting Point,"U.S. Patent 3,058,882.",206
DB07799,logP,SANGSTER (1993),2.03
DB07799,logS,"ADME Research, USCD",-3.66
DB07799,caco2 Permeability,"ADME Research, USCD",-6.5
APRD00677,Water Solubility,,Slight
APRD00677,Melting Point,PhysProp,213.5 dec °C
APRD00677,logP,,2
APRD00128,logP,,1.4
APRD00191,Water Solubility,"YALKOWSKY,SH & DANNENFELSER,RM (1992)",79.5 mg/L (at 24 °C)
APRD00191,Melting Point,"Gever, G.; U.S. Patent 2,802,002; August 6, 1957; assigned to The Norwich Pharmacal Co.",223-228
APRD00191,logP,"HANSCH,C ET AL. (1995)",-0.47
APRD00191,pKa,SANGSTER (1994),7.2
APRD00617,logP,,3.3
APRD00707,Water Solubility,,Slightly soluble
APRD00707,logP,,1.3
APRD01026,Water Solubility,,80 mg/mL
APRD00740,Water Solubility,"YALKOWSKY,SH & DANNENFELSER,RM (1992)",3500 mg/L
APRD00740,Melting Point,PhysProp,213.5 °C
APRD00740,logP,"HANSCH,C ET AL. (1995)",0.13
APRD00740,logS,"ADME Research, USCD",-1.83
APRD00740,pKa,,7.30
DB05067,Water Solubility,,100 mg/mL (as hydrochloride salt)
DB05067,Melting Point,PhysProp,168-170 °C
DB05067,logP,"HANSCH,C ET AL. (1995)",1.92
DB08563,Melting Point,,226-228 °C
DB08563,logP,,2.8
APRD00036,Water Solubility,,Sparingly soluble in water
APRD00036,Melting Point,,226-228 °C (HCl salt)
APRD00036,logP,,2.3
APRD00078,logP,,2.8
DB05563,Water Solubility,"ROY,SD & FLYNN,GL (1988)",76 mg/L (at 25 °C)
DB05563,Melting Point,PhysProp,97 °C
DB05563,logP,SANGSTER (1993),3.95
DB05563,logS,"ADME Research, USCD",-3.71
APRD00681,Water Solubility,,70 mg/ml
APRD00681,Melting Point,,160-162 °C
APRD00681,logP,,-1.4
DB04635,Water Solubility,,Freely soluble
DB04635,logP,,-2.1
APRD00918,Water Solubility,"MEYLAN,WM et al. (1996)",63.7 mg/mL at 25 °C
APRD00918,Melting Point,"Kushner, S. and Brancone, L.; US. Patent 2,467,893; April 19,1949; assigned to American
Cyanamid Company.
Kushner, S. and Brancone, L.; US. Patent 2,467,895; April 19, 1949; assigned to American
Cyanamid Company.",150-155
APRD00918,logP,,0.1
APRD00753,Water Solubility,"YALKOWSKY,SH & DANNENFELSER,RM (1992)",8 mg/L (at 22 °C)
APRD00753,Melting Point,"Adams, S.S., Bernard, J., Nicholson, J.S. and Blancafort, A.R.; U.S. Patent 3,755,427; Aug. 28, 1973; assigned to The Boots Company Ltd.",110-111 °C
APRD00753,logP,"HANSCH,C ET AL. (1995)",4.16
APRD00753,logS,"ADME Research, USCD",-4.49
APRD01149,Water Solubility,,13.9 mg/L
APRD01149,Melting Point,PhysProp,188 °C
APRD01149,logP,"HANSCH,C ET AL. (1995)",2.38
APRD01149,pKa,SANGSTER (1994),2.72
DB05816,Water Solubility,,1.66E+004 mg/L
DB05816,logP,,3.1
DB05816,pKa,,8.92
DB00715,Water Solubility,,>1 g/mL (mesylate salt) 
DB00715,Melting Point,FDA label ,147-150 °C (mesylate salt) 
DB00715,logP,,3.6
APRD01137,Water Solubility,,145 mg/L
APRD01137,Melting Point,PhysProp,299 dec °C
APRD01137,logP,SANGSTER (1994),2.22
APRD00679,Water Solubility,"YALKOWSKY,SH & DANNENFELSER,RM (1992)",7.04 mg/L (at 25 °C)
APRD00679,Melting Point,PhysProp,203.5 °C
APRD00679,logP,"HANSCH,C ET AL. (1995)",2.97
APRD00679,logS,"ADME Research, USCD",-4.57
APRD00781,Water Solubility,FDA label ,19 mg/mL at pH 2.0 and 0.4 mg/mL at pH 7.2.
APRD00781,logP,FDA label ,1.91
APRD00810,Water Solubility,,Very soluble
APRD00810,Melting Point,"REM p. 1131 Villani, F.J.; U.S. Patents 3,326,924; January 20, 1967; 3,357,986; December 12, 1967; and 3,419,565; December 31,1968; all assigned to Schering Corp.",152-154
APRD00810,logP,BIOBYTE (1995),3.59
APRD00639,Water Solubility,,395 mg/L
APRD00639,Melting Point,PhysProp,250 °C
APRD00639,logP,,-2.4
DB05342,Water Solubility,"YALKOWSKY,SH & DANNENFELSER,RM (1992)",9450 mg/L (at 30 °C)
DB05342,Melting Point,PhysProp,61 °C
DB05342,logP,"AVDEEF,A (1997)",2.14
DB05342,logS,"ADME Research, USCD",-1.4
DB05342,pKa,"PERRIN,DD (1965)",8.05 (at 15 °C)
APRD00560,Water Solubility,MERCK INDEX (1996),9.7E+004 mg/L
APRD00560,logP,MERCK INDEX (1996); pH 7,-1.01
APRD00560,pKa,MERCK INDEX (1996),2.5 (at 25 °C)
APRD00062,Water Solubility,,Soluble (185 g/L)
APRD00062,logP,,0.8
APRD01030,Water Solubility,,Poorly soluble
APRD01030,Melting Point,,292-294 °C
APRD01030,logP,,2.7
APRD01017,Melting Point,PhysProp,191-192 °C
APRD01017,logP,,3.421
APRD00498,Water Solubility,,Slightly soluble
APRD00498,Melting Point,PhysProp,45 °C
APRD00498,logP,,4.2
APRD00153,Water Solubility,"SEIDELL,A (1941)",1380 mg/L (at 20 °C)
APRD00153,Melting Point,PhysProp,13.5 °C
APRD00153,Boiling Point,PhysProp,250 °C
APRD00153,logP,"HANSCH,C ET AL. (1995)",1.62
APRD00153,logS,"ADME Research, USCD",-2.22
APRD01221,Water Solubility,,Complete
APRD00928,Melting Point,"Sperber, N., Villani, F.J. and Papa, D.; U.S. Patent 2,739,968; March 27,1956; assigned to
Schering Corporation.",196-197
APRD00928,logP,,2.57
DB08630,Water Solubility,"WAUCHOPE,RD ET AL. (1991A)",50 mg/L (at 25 °C)
DB08630,Melting Point,PhysProp,300 °C
DB08630,logP,"NIELSEN,LS ET AL. (1992)",2.47
DB08630,pKa,"CHAMBERLAIN,K ET AL. (1996)",4.64 (at 25 °C)
APRD00593,Water Solubility,,Practically insoluble
APRD00593,logP,,2.4
APRD00806,Water Solubility,,Miscible
APRD00806,Melting Point,"Stenlake, J.B., Waigh, R.D., Dewar,G.H., Urwin, J. and Dhar, N.C.; U.S. Patent 4,179,507
December 18,1979; assigned to BurroughsWellcome Company.",85-90
APRD01193,Melting Point,,215-225 °C
APRD01193,logP,,1.564
APRD00187,Water Solubility,[FDA],2.33 mg/mL
APRD00187,Melting Point,PhysProp,170
APRD00187,Boiling Point,[FDA],442
APRD01131,logP,,5.4
APRD00363,Water Solubility,,Very slightly soluble in water
APRD00363,Melting Point,,155 °C
APRD00363,logP,,0.6
APRD00354,Water Solubility,,0.1gm/100ml
APRD00354,Melting Point,"U.S. Patent 2,709,169.",217-224
APRD00354,logP,,5.8
EXPT02625,Water Solubility,,Complete
EXPT02625,Melting Point,,186.0 °C (decomposes)
EXPT02625,logP,,4
APRD01012,Melting Point,PhysProp,190 °C
APRD01012,logP,,1.3
APRD00145,Melting Point,,119 °C
APRD00145,logP,,2.3
DB07886,Water Solubility,"YALKOWSKY,SH & DANNENFELSER,RM (1992)",320 mg/L (at 25 °C)
DB07886,Melting Point,PhysProp,220 °C
DB07886,logP,"HANSCH,C ET AL. (1995)",1.61
DB07886,logS,"ADME Research, USCD",-2.97
DB07886,caco2 Permeability,"ADME Research, USCD",-4.66
EXPT02246,Water Solubility,"YALKOWSKY,SH & DANNENFELSER,RM (1992)",2.16E+005 mg/L (at 25 °C)
EXPT02246,Melting Point,PhysProp,168 °C
EXPT02246,Boiling Point,PhysProp,290-295 °C at 3.50E+00 mm Hg
EXPT02246,logP,"HANSCH,C ET AL. (1995)",-3.10
EXPT02246,caco2 Permeability,"ADME Research, USCD",-6.21
EXPT02246,pKa,"BUDAVARI,S ET AL. (1996)",13.5 (at 25 °C)
APRD00265,Water Solubility,,Practically insoluble (0.5 mg/ml)
APRD00265,Melting Point,,144.2-145.2 °C
APRD00265,logP,,0.9
APRD00534,Water Solubility,,Slightly soluble
APRD00534,Melting Point,,164-166 °C
APRD00534,logP,,0.6
APRD00904,Water Solubility,MERCK INDEX (1996),1.2E+004 mg/L (at 20 °C)
APRD00904,Melting Point,PhysProp,140 °C
APRD00904,logP,,-2.2
APRD00616,Water Solubility,"YALKOWSKY,SH & DANNENFELSER,RM (1992)",1E+005 mg/L
APRD00616,Melting Point,PhysProp,59 °C
APRD00616,logP,SANGSTER (1994),0.98
APRD00616,caco2 Permeability,"ADME Research, USCD",-4.93
APRD00616,pKa,"SANGSTER,J (1994)",7.75 (at 25 °C)
APRD00765,Melting Point,PhysProp,< 25 °C
APRD00765,Boiling Point,PhysProp,160 °C at 1.00E-01 mm Hg
APRD00765,logP,,2.6
APRD00067,Water Solubility,,16 mg/L
APRD00067,Melting Point,PhysProp,146.5 °C
APRD00067,logP,,2.5
APRD00067,pKa,,4.65
APRD00180,Water Solubility,,541 mg/L
APRD00180,Melting Point,PhysProp,37-38 °C
APRD00180,Boiling Point,PhysProp,159-162 °C at 1.00E-01 mm Hg
APRD00180,logP,"HANSCH,C ET AL. (1995)",2.11
APRD00043,Melting Point,,205-208 °C
APRD00043,logP,BIOBYTE (1995),3.51
APRD00645,Water Solubility,,4.86E+004 mg/L
APRD00645,Melting Point,,79-80 °C at 1.50E+00 mm Hg
APRD00645,logP,"HANSCH,C ET AL. (1995)",1.58
APRD00212,Water Solubility,"YALKOWSKY,SH & DANNENFELSER,RM (1992)",4470 mg/L (at 37 °C)
APRD00212,Melting Point,"U.S. Patent 3,535,388.",48-48.5
APRD00212,Boiling Point,PhysProp,48.5 °C
APRD00212,logP,"HANSCH,C ET AL. (1995)",2.06
APRD00962,Water Solubility,,5280 mg/L
APRD00962,Melting Point,PhysProp,94 °C
APRD00962,logP,SANGSTER (1994),1.05
APRD00362,Water Solubility,,<0.1 g/100 mL
APRD00362,Melting Point,PhysProp,181 °C
APRD00362,logP,"HANSCH,C ET AL. (1995)",6.30
APRD00722,Water Solubility,"YALKOWSKY,SH & DANNENFELSER,RM (1992)",140 mg/L (at 25 °C)
APRD00722,Melting Point,"U.S. Patent 2,435,593.",161-163
APRD00722,Boiling Point,PhysProp,479 °C
APRD00722,logP,"HANSCH,C ET AL. (1995)",7.54
APRD00722,pKa,"HANSCH,C & LEO,AJ (1985)",4.95
APRD00518,Water Solubility,,Freely soluble in water
APRD00518,Melting Point,,278 °C
APRD00518,logP,,2.1
APRD00444,Water Solubility,,50.78 mg/L
APRD00444,Melting Point,,158 °C
APRD00444,logP,,2.5
APRD00572,Water Solubility,"YALKOWSKY,SH & DANNENFELSER,RM (1992)",231 mg/L (at 25 °C)
APRD00572,Melting Point,PhysProp,172.5 dec °C
APRD00572,logP,"HANSCH,C ET AL. (1995)",-1.30
APRD00572,logS,"ADME Research, USCD",-3.12
APRD00572,pKa,"SERJEANT,EP & DEMPSEY,B (1979)",3.3 (at 25 °C)
EXPT02153,Water Solubility,,Sparingly
EXPT02153,logP,,-0.6
APRD01322,Water Solubility,,Freely soluble
APRD01322,Melting Point,,770 °C
APRD00579,Water Solubility,,Soluble
APRD00579,Melting Point,,222-223 °C
APRD00579,logP,,3.2
APRD00002,Water Solubility,,275 g/L
APRD00002,Melting Point,PhysProp,146 °C
APRD00002,Boiling Point,PhysProp,280 °C
APRD00002,logP,"HANSCH,C ET AL. (1995)",-0.34
APRD00289,Water Solubility,,Practically insoluble.
APRD00289,Melting Point,,218-220 °C
APRD00289,logP,,2.1
APRD01112,Water Solubility,,Very slightly soluble
APRD01112,Melting Point,PhysProp,312.5 °C
APRD01112,logP,,-1.7
APRD00049,Water Solubility,,300 mg/mL (potassium salt)
APRD00049,Melting Point,,117.5-118 °C
APRD00049,logP,,-1.5
APRD00820,Water Solubility,,153 mg/L
APRD00820,Melting Point,"Tretter, J.R.; US. Patent 3,053,845; September 11, 1962;assigned to Chas. Pfizer & Co.,
Inc.
Lombardino, J.G. and McLamore, W.M.; U.S. Patent 3,055,894; September 25,1962;
assigned to Chas. Pfizer & Co., Inc.",130-131.5
APRD00820,logP,,1.7
APRD00310,Water Solubility,,Soluble
APRD00310,Melting Point,,248 °C
APRD00310,logP,,3.4
APRD01018,Melting Point,"British Patent 879,208; October 4, 1961.",162-163
APRD01018,logP,,1.2
APRD00785,Water Solubility,,26.7 mg/L
APRD00785,Melting Point,,115-116 °C
APRD00785,logP,"AVDEEF,A ET AL. (1995)",3.20
APRD00785,pKa,"AVDEEF,A ET AL. (1995)",4.85 (at 25 °C)
APRD00737,Melting Point,"Sternbach, L.H.; US. Patent 2,648,667; August 11,1953; assigned to Hoffmann-LaRoche,
Inc.",240-241 °C
APRD01081,Water Solubility,"BOWMAN,BT & SANS,WW (1983)",143 mg/L (at 20 °C)
APRD01081,Melting Point,PhysProp,2.8 °C
APRD01081,Boiling Point,PhysProp,156-157 °C at 7.00E-01 mm Hg
APRD01081,logP,"HANSCH,C ET AL. (1995)",2.36
APRD00239,Water Solubility,FDA label ,Sparingly soluble 
APRD00239,Melting Point,PhysProp,236-251 °C
APRD00239,logP,"HANSCH,C ET AL. (1995)",0.60
APRD01020,Water Solubility,MERCK INDEX (1996),300 mg/L (at 25 °C)
APRD01020,Melting Point,"U.S. Patent 3,254,076.",272-273
APRD01020,logP,"HANSCH,C ET AL. (1995)",0.36
APRD01020,pKa,"BUDAVARI,S ET AL. (1996)",8.9
APRD00304,Water Solubility,,Very slightly soluble
APRD00304,logP,,1.4
APRD01308,Water Solubility,,"308 mg/L at 25 °C (SRC PhysProp estimated -- MEYLAN,WM et al. (1996))"
APRD01308,Melting Point,PhysProp,215.5 °C
APRD01308,logP,,1.5
APRD00339,Water Solubility,,0.454 mg/L
APRD00339,logP,BIOBYTE (1995),4.79
APRD01305,Water Solubility,,"0.0189 mg/L at 25 °C (SRC PhysProp estimated -- MEYLAN,WM et al. (1996))"
APRD01305,logP,,1.7
APRD01133,Water Solubility,MERCK INDEX (1996),100 mg/L (at 23 °C)
APRD01133,Melting Point,PhysProp,229.5 °C
APRD01133,logP,BIOBYTE (1995),1.59
APRD01133,logS,"ADME Research, USCD",-3.37
APRD01133,pKa,"OSOL,A & HOOVER,JE (1975)",8.6
APRD00099,Water Solubility,'MSDS' for phenelzine sulfate (solid form),29.1 g/L
APRD00099,Melting Point,'MSDS' for phenelzine sulfate (solid form),157-161ºC
APRD00099,Boiling Point,US Environmental Protection Agency (liquid form),74 °C at 1.00E-01 mm Hg
APRD00099,pKa,Zaragoza F. Lead Optimization for Medicinal Chemists. (2012),6.5-8
APRD01190,Water Solubility,,25 mg/mL
APRD01190,logP,,-4.861
APRD00311,Water Solubility,"YALKOWSKY,SH & DANNENFELSER,RM (1992)",3.6 mg/L (at 27 °C)
APRD00311,Melting Point,"Ott, A.C.; US. Patent 2.61 1,773; September 23,1952; assigned to The Upjohn Company.",151-152
APRD00311,logP,"HANSCH,C ET AL. (1995)",4.01
APRD00311,caco2 Permeability,"ADME Research, USCD",-4.77
APRD00730,Water Solubility,"YALKOWSKY,SH & DANNENFELSER,RM (1992)",20 mg/L (at 30 °C)
APRD00730,Melting Point,PhysProp,230-231 °C
APRD00730,logP,"HANSCH,C ET AL. (1995)",5.12
APRD00730,logS,"ADME Research, USCD",-3.78
APRD00730,pKa,SANGSTER (1994),4.2
APRD00559,logP,,0.4
DB05347,Water Solubility,FDA label ,2.5 mg/mL at 37°C
DB05347,Melting Point,PhysProp,255 °C
DB05347,logP,"KRISTL,A ET AL. (1993)",-1.56
DB05347,caco2 Permeability,"ADME Research, USCD",-6.15
DB05347,pKa,FDA label ,2.27 and 9.25 
DB08298,Water Solubility,"YALKOWSKY,SH & DANNENFELSER,RM (1992)",15.9 mg/L (at 25 °C)
DB08298,Melting Point,PhysProp,153 °C
DB08298,logP,"HANSCH,C ET AL. (1995)",3.18
DB08298,logS,"ADME Research, USCD",-4.16
DB08298,caco2 Permeability,"ADME Research, USCD",-4.83
DB08298,pKa,SANGSTER (1994),4.15
APRD01178,logP,,2.6
APRD00130,Water Solubility,,1070 mg/L
APRD00130,Melting Point,PhysProp,206 dec °C
APRD00130,logP,,1.2
APRD00689,Water Solubility,"YALKOWSKY,SH & DANNENFELSER,RM (1992)",587 mg/L (at 30 °C)
APRD00689,logP,,3.3
APRD00689,logS,"ADME Research, USCD",-2.64
APRD01011,Melting Point,"U.S. Patent 3,322,813.",114-115
APRD01011,logP,,5.3
APRD00549,Water Solubility,"YALKOWSKY,SH & DANNENFELSER,RM (1992)",500 mg/L (at 22 °C)
APRD00549,Melting Point,PhysProp,281.5 °C
APRD00549,logP,"HANSCH,C ET AL. (1995)",0.91
APRD00549,logS,"ADME Research, USCD",-2.64
DB08518,Melting Point,PhysProp,220 dec °C
DB08518,logP,,2.5
DB08518,caco2 Permeability,"ADME Research, USCD",-6.33
APRD00420,logP,,6.1
APRD00170,Water Solubility,,373 mg/L
APRD00170,Melting Point,PhysProp,174 °C
APRD00170,logP,SANGSTER (1993),2.65
APRD00170,pKa,SANGSTER (1994),10.3
APRD00214,Water Solubility,,100 mg/mL
APRD00214,Melting Point,PhysProp,105 °C
APRD00214,logP,,-3.1
APRD01246,Water Solubility,,Soluble
APRD01246,logP,,5.6
APRD00969,Water Solubility,,4000 mg/L
APRD00969,logP,,2
APRD01009,Melting Point,PhysProp,165 °C
APRD01009,logP,SANGSTER (1994),3.97
APRD00726,Water Solubility,,34.6 mg/L
APRD00726,Melting Point,"Janssens, F.; US. Patent 4,167,574; September 11, 1979; assigned to Janssen Pharmaceutica
NV.",140.8
APRD00726,logP,"HANSCH,C ET AL. (1995)",2.16
APRD00886,Water Solubility,,5.64E+005 mg/L
APRD00886,Melting Point,,200-220 °C
APRD00886,logP,,-2.4
APRD00113,Melting Point,"Van Campen, M.G. Jr. and Tilford, C.H.; US.Patent 2,474,796; June 28, 1949; assigned to
The Wm. S. Merrell Company.",165-166
APRD00113,logP,,5.5
APRD00735,Water Solubility,,2360 mg/L
APRD00735,Melting Point,PhysProp,122 °C
APRD00735,logP,"HANSCH,C ET AL. (1995)",2.03
APRD00121,Water Solubility,MERCK INDEX (1996),7.7E+004 mg/L (at 25 °C)
APRD00121,Melting Point,,105 °C
APRD00121,logP,BIOBYTE (1995),0.29
APRD00522,Water Solubility,,Soluble
APRD00522,Melting Point,,182-183.3 °C
APRD00522,logP,,2.5
APRD00522,pKa,,3.2
APRD01031,Water Solubility,,75 mg/L
APRD01031,Melting Point,"U.S.Patent 3,565,911.",160-162
APRD01031,logP,,2.2
APRD01031,pKa,,8.8
APRD00287,Melting Point,PhysProp,96.5 °C
APRD00287,logP,,1.3
APRD00725,Water Solubility,,25.1 mg/L
APRD00725,Melting Point,PhysProp,114 °C
APRD00725,logP,SANGSTER (1993),4.25
DB01693,Water Solubility,MSDS,Soluble
DB01693,Melting Point,MSDS,174-176 °C
DB01693,logP,MSDS,-1.85
DB08343,Water Solubility,"YALKOWSKY,SH & DANNENFELSER,RM (1992)",47.5 mg/L (at 30 °C)
DB08343,Melting Point,PhysProp,105 °C
DB08343,logP,SANGSTER (1994),3.16
DB08343,logS,"ADME Research, USCD",-3.81
DB08343,pKa,"SERJEANT,EP & DEMPSEY,B (1979)",4.5
DB05564,Water Solubility,"ROY,SD & FLYNN,GL (1988)",200 mg/L (at 25 °C)
DB05564,Melting Point," US. Patent 3,141,823.",83-84
DB05564,logP,SANGSTER (1993),4.05
APRD00529,Water Solubility,,7.15 mg/L
APRD00529,Melting Point,PhysProp,254 dec °C
APRD00529,logP,"AVDEEF,A (1997)",3.43
APRD00529,caco2 Permeability,"ADME Research, USCD",-4.71
APRD00529,pKa,MERCK INDEX (1996),4.08
APRD01606,Water Solubility,"SINGER,MM & TJEERDEMA,RS (1993)",1E+005 mg/L
APRD01606,Melting Point,PhysProp,205.5 °C
