drugbank-id,ingredients,name
DB09255,Dextran + Polyethylene glycol 400 + Povidone + Tetryzoline,Soundbody Advanced relief
DB09256,Gimeracil + Oteracil + Tegafur,Teysuno
DB09257,Gimeracil + Oteracil + Tegafur,Teysuno
DB09263,Patiromer,Veltassa
DB09264,Idarucizumab,Praxbind
DB09265,Lixisenatide + Lixisenatide,Adlyxine
DB09266,Technetium Tc-99m tilmanocept,Kit for the preparation of Lymphoseek (technetium Tc 99m tilmanocept)
DB09267,Strontium ranelate,Protelos
DB09268,Citric Acid + Magnesium oxide + Picosulfuric acid,Clenpiq
DB09269,Benzoic Acid + Phenylacetic acid,SODIUM PHENYLACETATE and SODIUM BENZOATE
DB09270,"L-Carnitine + Lecithin, soybean + Ubidecarenone",IQQU Acne Serum
DB09272,Eluxadoline,Viberzi
DB09275,Bismuth Subcitrate + Metronidazole + Tetracycline,Pylera
DB09276,Sodium aurothiomalate,Sodium Aurothiomalate Injection BP
DB05269,Activated charcoal,Charcoal Activated
DB09280,Ivacaftor + Lumacaftor,Orkambi
DB09281,Aluminum hydroxide + Dicyclomine + Dimethicone + Magnesium Trisilicate,Spasmo Nil Tab
DB09287,Polyethylene glycol,Care One Clearlax
DB09291,Rolapitant,Varubi
DB09292,Sacubitril + Valsartan,Entresto
DB12217,Iodide I-131,Sodium Iodide I-131
DB09296,Dasabuvir + Ombitasvir + Paritaprevir + Ritonavir,Viekira XR
DB09297,Dasabuvir + Ombitasvir + Paritaprevir + Ritonavir,Viekira XR
DB09299,Cobicistat + Darunavir + Emtricitabine + Tenofovir alafenamide,Symtuza
DB11535,Butylscopolamine,Buscopan
DB11339,Chondroitin sulfate + Dimethyl sulfone + Glucosamine,Medi-flexx Rx Joint Support Formula
DB09302,Alirocumab,Praluent
DB09303,Evolocumab,Repatha
DB09310,Coagulation Factor XIII A-Subunit (Recombinant),Tretten
DB09311,Polycarbophil,Prodiem Bulk Fibre Therapy
DB09312,Antilymphocyte immunoglobulin (horse),Atgam
DB09313,Ioxaglic acid + Ioxaglic acid,Hexabrix
DB13043,Technetium Tc-99m pertechnetate,RadioGenix System
DB09315,Xenon-133,Xenon
DB09316,Thallous Chloride,Thallous Chloride Tl 201
DB09317,"Synthetic Conjugated Estrogens, A",Cenestin
DB09318,"Synthetic Conjugated Estrogens, B",Enjuvia
DB09320,Procaine benzylpenicillin,Penicillin G Procaine
DB09321,Titanium dioxide + Zinc oxide,Solthera SPF 30
DB09322,Biotin + Cholecalciferol + Cupric sulfate + Cyanocobalamin + Doconexent + Docusate + Fish oil + Folic Acid + Icosapent + Inositol nicotinate + Iron + Pyridoxine + Riboflavin + Thiamine + Vitamin C + Vitamin E + Zinc sulfate,Tricare Prenatal DHA One
DB09323,Benzathine benzylpenicillin,Bicillin L-A
DB09324,Ampicillin + Sulbactam,Ampicillin and Sulbactam
DB09325,Sodium fluoride,Crest 3D White Whitening Therapy
DB09326,Ammonia N-13,Ammonia N 13
DB09329,"Antihemophilic Factor (Recombinant), PEGylated",Adynovate
DB09330,Osimertinib,Tagrisso
DB09331,Daratumumab,Darzalex
DB09333,Iopodic acid,Oragrafin Sodium 0.5gm
DB09337,Medical air,Air
DB09341,Fructose + Glucose + Phosphoric acid,Health Mart anti nausea
DB09343,Tipiracil + Trifluridine,Lonsurf
DB09345,Pramocaine,First Degree Maximum Strength Burn
DB09349,Cyanocobalamin + Ferrous asparto glycinate + Folic Acid + Gastric intrinsic factor + Iron Dextran + Levomefolic acid + Succinic acid + Vitamin C + Zinc,Niferex
DB09350,Piperonyl butoxide + Pyrethrum extract,Sunmark Lice Killing Maximum Strength Lice Treatment
DB09352,Hydroxyamphetamine + Tropicamide,Paremyd
DB09353,Sulfacetamide + Sulfur,"Sodium Sulfacetamide 9.8%, Sulfur 4.8%"
DB09357,Choline + Chromium + Dexpanthenol + Inositol + L-Carnitine + L-Citrulline + Lidocaine + Methionine sulfoximine + Methylcobalamin + Nicotinamide + Pyridoxine + Riboflavin + Thiamine,Lipovite
DB09372,Benzyl alcohol + Isopropyl Alcohol + Picric acid + Tannic acid,Nitrotan
DB09374,Indocyanine green acid form,Indocyanine Green
DB09375,Chymotrypsin,Catarase Pws 300units/2ml
DB09381,"Estrogens, esterified",Menest
DB09389,Ethinyl Estradiol + Norgestrel,Cryselle
DB09394,Fructose + Glucose + Phosphoric acid,Health Mart anti nausea
DB09470,Gluconic Acid + Magnesium chloride + Potassium Chloride + Sodium acetate + Sodium Chloride,Physiosol
DB09397,Technetium Tc-99m sulfur colloid,Kit for the Prepartion of Technetium Tc99m Sulfur Colloid
DB09398,Fluoride ion F-18,Sodium Fluoride F 18
DB09407,Gluconic Acid + Magnesium chloride + Potassium Chloride + Sodium acetate + Sodium Chloride,Physiosol
DB09409,D-glucose + Magnesium acetate tetrahydrate + Potassium + Sodium Chloride,Plasma-lyte 56 and Dextrose
DB09413,Dipotassium phosphate + Monopotassium phosphate,Potassium Phosphates
DB09414,Calcium + Dipotassium phosphate + Folic Acid + Selenious acid + Zinc,Tianshi Vital Powder I
DB09418,Potassium perchlorate,Perchloracap Capsule 200mg
DB09419,Xylose,Xylo-pfan
DB11240,Iodide I-123,Sodium Iodide I 123
DB09421,Protirelin,Relefact Trh Injection 200mcg/ml
DB09422,Soybean oil,Intralipid
DB09425,Indium In-111 pentetate,Indium DTPA In 111
DB09446,Safflower oil + Soybean oil,Liposyn II
DB09525,Hyoscyamine + Methenamine + Methylene blue + Phenyl salicylate + Sodium phosphate,UroAv-B
DB09459,Methenamine + Sodium bicarbonate + Tartaric acid,Urasal Granules
DB09460,Citric Acid + Magnesium oxide + Sodium carbonate,Urologic G for Irrigation
DB04077,Glycerin,EGF-FGF Ampoule
DB09476,Polyethylene glycol + Potassium Chloride + Sodium Chloride + Sodium sulfate + Vitamin C + Vitamin C,Plenvu
DB09473,Indium In-111 oxyquinoline,Indium in 111 Oxyquinoline
DB09477,Enalaprilat,Enalaprilat
DB09479,Rubidium Rb-82,CardioGen-82
DB09481,Aluminum hydroxide + Magnesium carbonate,equate Extra Strength Antacid
DB09484,Sodium monofluorophosphate,American Airlines International Business
DB09488,Acrivastine + Pseudoephedrine,Semprex D
DB09490,Indium In-111 chloride + Indium In-111 pentetreotide,Octreoscan
DB09493,Technetium Tc-99m red blood cells,Ultratag RBC
DB09494,Cetyl alcohol,All Day Skin Relief with Colloidal Oats
DB09495,Avobenzone + Octinoxate + Octisalate,Ole Henriksen Truth Revealed Brightening Broad Spectrum SPF 15 Moisturizer
DB09496,Avobenzone + Octinoxate + Octisalate,Ole Henriksen Truth Revealed Brightening Broad Spectrum SPF 15 Moisturizer
DB12546,Strontium chloride Sr-89,Metastron
DB09499,Thiosulfuric acid,Sodium Thiosulfate Injection USP
DB09150,Fludeoxyglucose F-18,Fludeoxyglucose F 18
DB09510,Citric Acid + Urea C-13,IDkit HP ONE
DB09511,Talc,Baby
DB09512,Simethicone,Extra Strength gas relief
DB09513,Urea C-14,PYtest
DB09516,Mequinol + Tretinoin,Solagé
DB09517,Sodium ferric gluconate complex,Sodium Ferric Gluconate Complex in Sucrose
DB09526,Hydroquinone,BEST Age Spot Remover
DB06369,Human secretin,ChiRhoStim 40
DB09534,Avobenzone + Drometrizole trisiloxane + Ecamsule + Octocrylene + Titanium dioxide,Garnier Ombrelle SPF 30 Face Ultra Light
DB09535,Avobenzone + Octisalate + Octocrylene,Revitalift Anti-wrinkle + Firming Day Cream
DB09536,Titanium dioxide + Zinc oxide,Solthera SPF 30
DB09537,Iodine povacrylex + Isopropyl Alcohol,3M DuraPrep Surgical
DB09540,Omega-3-acid ethyl esters,Omega-3-Acid Ethyl Esters
DB09543,Menthol + Methyl salicylate,Muscle Rub Cream
DB09546,Iobenguane sulfate I-123,AdreView
DB09552,Colistin + Hydrocortisone + Neomycin + Thonzonium,Coly-Mycin S
DB09555,Clofedanol + Dexchlorpheniramine maleate + Pseudoephedrine,Vanacof
DB05774,Necitumumab,Portrazza
DBSALT001586,Calcium Chloride + Fish oil + Glucose + Glycine + Histidine + L-Alanine + L-Arginine + L-Isoleucine + L-Leucine + L-Lysine + L-Phenylalanine + L-Proline + L-Threonine + L-Tryptophan + L-Tyrosine + L-Valine + Magnesium sulfate + Medium-chain triglycerides + Methionine + Olive oil + Potassium Chloride + Serine + Sodium acetate + Sodium glycerophosphate + Soybean oil + Taurine + Zinc sulfate,Smofkabiven Peripheral
DB09563,Choline C-11 + Inositol + Methionine sulfoximine + Methylcobalamin,Mic B12
DB09564,Insulin Degludec,Tresiba
DB09567,Calcium Chloride + Fish oil + Glucose + Glycine + Histidine + L-Alanine + L-Arginine + L-Isoleucine + L-Leucine + L-Lysine + L-Phenylalanine + L-Proline + L-Threonine + L-Tryptophan + L-Tyrosine + L-Valine + Magnesium sulfate + Medium-chain triglycerides + Methionine + Olive oil + Potassium Chloride + Serine + Sodium acetate + Sodium glycerophosphate + Soybean oil + Taurine + Zinc sulfate,Smofkabiven Peripheral
DB09568,Omega-3-carboxylic acids,Epanova
DB09570,Ixazomib,Ninlaro
DB09571,Levmetamfetamine,Vapor Inhaler
DB09877,Corynebacterium diphtheriae + Streptococcus pneumoniae type 1 capsular polysaccharide antigen + Streptococcus pneumoniae type 14 capsular polysaccharide antigen + Streptococcus pneumoniae type 18c capsular polysaccharide antigen + Streptococcus pneumoniae type 19a capsular polysaccharide antigen + Streptococcus pneumoniae type 19f capsular polysaccharide antigen + Streptococcus pneumoniae type 23f capsular polysaccharide antigen + Streptococcus pneumoniae type 3 capsular polysaccharide antigen + Streptococcus pneumoniae type 4 capsular polysaccharide antigen + Streptococcus pneumoniae type 5 capsular polysaccharide antigen + Streptococcus pneumoniae type 6a capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 6b capsular polysaccharide antigen + Streptococcus pneumoniae type 7f capsular polysaccharide antigen + Streptococcus pneumoniae type 9v capsular polysaccharide antigen,Prevnar 13
DB10072,Meningococcal Polysaccharide Vaccine Group W-135 + Neisseria meningitidis group a capsular polysaccharide antigen + Neisseria meningitidis group C capsular polysaccharide antigen + Neisseria meningitidis group y capsular polysaccharide antigen,Menomune - A/c/y/w-135 Combined
DB10076,Haemophilus influenzae type b strain 1482 capsular polysaccharide tetanus toxoid conjugate antigen,ActHIB
DB10307,Rotavirus Vaccine + Rotavirus Vaccine + Rotavirus Vaccine + Rotavirus Vaccine + Rotavirus Vaccine,RotaTeq
DB10283,"Rabies virus inactivated antigen, A",RabAvert
DB10284,Neisseria meningitidis serogroup b recombinant lp2086 a05 protein variant antigen + Neisseria meningitidis serogroup b recombinant lp2086 b01 protein variant antigen,Trumenba
DB10285,Neisseria meningitidis serogroup b recombinant lp2086 a05 protein variant antigen + Neisseria meningitidis serogroup b recombinant lp2086 b01 protein variant antigen,Trumenba
DB10286,Streptococcus pneumoniae type 1 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 14 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 18c capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 19a capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 19f capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 23f capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 3 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 4 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 5 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 6a capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 6b capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 7f capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 9v capsular polysaccharide diphtheria crm197 protein conjugate antigen,Prevnar 13
DB10287,Streptococcus pneumoniae type 1 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 14 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 18c capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 19a capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 19f capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 23f capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 3 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 4 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 5 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 6a capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 6b capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 7f capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 9v capsular polysaccharide diphtheria crm197 protein conjugate antigen,Prevnar 13
DB10288,Streptococcus pneumoniae type 1 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 14 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 18c capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 19a capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 19f capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 23f capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 3 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 4 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 5 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 6a capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 6b capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 7f capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 9v capsular polysaccharide diphtheria crm197 protein conjugate antigen,Prevnar 13
DB10289,Streptococcus pneumoniae type 1 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 14 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 18c capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 19a capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 19f capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 23f capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 3 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 4 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 5 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 6a capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 6b capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 7f capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 9v capsular polysaccharide diphtheria crm197 protein conjugate antigen,Prevnar 13
DB10290,Streptococcus pneumoniae type 1 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 14 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 18c capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 19a capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 19f capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 23f capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 3 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 4 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 5 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 6a capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 6b capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 7f capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 9v capsular polysaccharide diphtheria crm197 protein conjugate antigen,Prevnar 13
DB10291,Streptococcus pneumoniae type 1 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 14 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 18c capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 19a capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 19f capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 23f capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 3 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 4 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 5 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 6a capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 6b capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 7f capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 9v capsular polysaccharide diphtheria crm197 protein conjugate antigen,Prevnar 13
DB10292,Streptococcus pneumoniae type 1 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 14 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 18c capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 19a capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 19f capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 23f capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 3 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 4 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 5 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 6a capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 6b capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 7f capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 9v capsular polysaccharide diphtheria crm197 protein conjugate antigen,Prevnar 13
DB10293,Streptococcus pneumoniae type 1 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 14 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 18c capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 19a capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 19f capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 23f capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 3 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 4 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 5 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 6a capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 6b capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 7f capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 9v capsular polysaccharide diphtheria crm197 protein conjugate antigen,Prevnar 13
DB10294,Streptococcus pneumoniae type 1 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 14 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 18c capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 19a capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 19f capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 23f capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 3 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 4 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 5 capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 6a capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 6b capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 7f capsular polysaccharide diphtheria crm197 protein conjugate antigen + Streptococcus pneumoniae type 9v capsular polysaccharide diphtheria crm197 protein conjugate antigen,Prevnar 13
